Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
41	1615	0	127	8.64	44	18	20	33.4	17.5	23.7	846	45	20	19	115
40	171	1.5e-26	25.8	5.37	21	38	39	18.1	35.8	41.2	151	24	33	49	68.4
39	145	1.61e-23	22.8	4.81	24	22	36	22.9	22.7	36.4	215	13	23	33	76.7
38	131	8.17e-22	21.1	4.99	50	44	15	48.4	43.3	13.9	254	49	43	11	86.1
37	103	3.32e-18	17.5	3.78	50	22	37	48.7	25.3	36.1	224	51	24	36	90.6
36	67	4.96e-13	12.3	4.42	55	37	24	52.2	34.4	24.9	243	55	37	23	82.4
35	66	7.09e-13	12.1	6.55	20	28	18	17.7	29.9	19.3	232	21	28	18	84
34	63	2.1e-12	11.7	6.35	40	21	40	40.6	22.1	38.1	300	40	21	40	97.8
33	61	4.37e-12	11.4	4.97	24	44	40	23.4	42.3	40.7	124	22	40	47	61.3
32	50	2.87e-10	9.54	4.14	33	62	40	31.5	60.7	39.7	417	32	61	41	135
31	49	4.26e-10	9.37	4.96	43	43	39	45.8	45.5	39.8	219	46	45	43	86.7
30	29	2.32e-06	5.63	4.05	23	39	14	21.2	38.9	14.9	188	23	39	14	87
29	28	3.7e-06	5.43	3.7	34	66	34	33.8	64.9	32.4	277	34	66	34	146
28	27	5.96e-06	5.22	4.4	16	30	37	16.8	29.8	37.2	125	16	29	40	65.6
27	26	9.72e-06	5.01	4.02	32	37	41	30.4	37	40.3	129	33	34	39	72.3
26	24	2.62e-05	4.58	3.6	26	36	31	25.7	36.3	30.4	128	27	38	31	73.3
25	22	7.27e-05	4.14	4.81	39	20	27	36.8	20.3	28	86.9	34	19	28	65.9
24	22	7.27e-05	4.14	4.08	49	37	15	51.1	36.8	18.6	86.2	51	34	23	55.9
23	20	0.000208	3.68	3.72	26	15	12	23.4	16.1	12.7	85.2	26	14	10	56
22	19	0.000357	3.45	3.54	24	58	38	21.5	54.6	37.9	114	23	56	39	76.4
21	18	0.000617	3.21	4.03	54	34	21	54.7	31.3	21.5	106	55	29	22	70.6
20	17	0.00108	2.97	4.1	19	44	35	17.8	43.9	35.7	106	19	44	35	65.8
19	17	0.00108	2.97	3.71	19	51	14	17.9	50	13.3	158	19	51	14	97
18	16	0.00191	2.72	3.49	37	51	40	36.5	50.3	42.1	74.3	38	50	42	53.6
17	16	0.00191	2.72	3.74	50	38	38	49.5	36.8	39.7	88.9	51	37	39	55.8
16	16	0.00191	2.72	3.32	39	38	21	41.2	39.1	21.9	150	41	39	20	73.9
15	15	0.00341	2.47	3.64	13	41	13	12.8	41.6	15.3	123	13	41	13	67
14	15	0.00341	2.47	3.62	24	32	38	25.4	31.3	38.7	57.2	27	30	39	42.2
13	13	0.0113	1.95	3.8	40	26	41	40.6	25.7	41.3	83.4	42	25	42	61.1
12	13	0.0113	1.95	3.7	10	39	28	10.8	40.2	26.8	168	11	39	27	129
11	13	0.0113	1.95	2.9	10	39	19	10.2	38.8	17.3	61.1	10	41	18	48.3
10	13	0.0113	1.95	3.49	25	33	15	25.5	32.3	13.6	103	23	32	13	70.5
9	13	0.0113	1.95	3.94	30	27	38	28.9	27.1	37.2	97.4	29	26	34	57.6
8	12	0.021	1.68	3.19	50	30	12	50.1	29.1	11.6	281	51	29	12	131
7	12	0.021	1.68	3.39	28	20	35	29.1	20	34.5	142	31	19	36	84.4
6	12	0.021	1.68	3.63	42	33	39	43.4	32.9	40.5	70.2	46	34	41	53.5
5	11	0.0396	1.4	3.29	35	19	11	35.2	19.1	11.4	74.9	34	20	13	58.9
4	11	0.0396	1.4	4.11	53	43	27	52.9	42.9	26.3	202	54	44	23	100
3	11	0.0396	1.4	3.55	46	41	42	46	40.6	41.7	59.4	47	40	43	46.9
2	11	0.0396	1.4	4.31	53	33	15	54.1	32.5	15.7	119	53	33	15	66.4
1	11	0.0396	1.4	3.65	15	57	30	15	57.3	32.2	95.7	15	57	33	69.1
