Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
46	2270	0	160	7.8	45	18	21	33.2	19.5	27	798	45	20	19	106
45	145	1.61e-23	22.8	5.12	24	44	40	19.4	37.7	42.4	153	21	33	47	71.1
44	113	1.58e-19	18.8	4.88	33	51	38	32.7	52.4	36.6	228	33	61	32	91.8
43	86	7.47e-16	15.1	5.17	20	27	18	20.8	32.3	17	216	21	28	18	96.9
42	78	1.08e-14	14	4.29	28	37	36	31.5	34.6	36.1	175	32	35	33	88.7
41	67	4.96e-13	12.3	4.57	18	44	34	17.7	47.4	36.5	157	16	49	39	78
40	50	2.87e-10	9.54	4.44	20	36	39	17.9	36.2	37.5	126	20	37	39	64.6
39	47	9.45e-10	9.02	4.53	35	14	31	34	13.8	33.4	701	34	14	35	202
38	36	1.19e-07	6.92	4.26	47	42	13	48.2	42.5	12.7	140	49	43	12	93.6
37	35	1.19e-07	6.92	4.03	43	43	40	43.8	44.1	42.2	262	46	45	43	109
36	33	3.58e-07	6.45	3.75	31	36	28	31.5	38.3	27.7	217	32	37	27	133
35	29	2.32e-06	5.63	4.45	13	36	31	15.4	40.6	28.2	212	17	42	25	101
34	28	3.7e-06	5.43	3.86	17	36	30	17.8	35.6	30.2	217	17	36	29	94.1
33	25	1.59e-05	4.8	3.52	48	51	36	48.8	50.1	35.8	161	50	48	38	91.4
32	25	1.59e-05	4.8	3.71	35	22	8	37.2	21.4	9.51	143	34	22	9	73.2
31	25	1.59e-05	4.8	3.47	14	30	20	14.8	27.4	20.7	304	16	24	19	94.8
30	24	2.62e-05	4.58	3.3	48	35	41	48.3	36.2	38.7	111	51	36	39	61.2
29	24	2.62e-05	4.58	4.81	13	38	28	11.1	40.6	26.5	243	13	38	28	132
28	23	4.35e-05	4.36	3.48	23	61	19	24.9	61.3	18	148	22	59	19	87.6
27	20	0.000208	3.68	3.88	22	51	27	21.8	52.5	25.4	107	21	50	27	71.4
26	20	0.000208	3.68	4.27	31	40	45	31.4	41.7	46.4	333	32	43	48	103
25	19	0.000357	3.45	3.36	24	33	23	24.8	35.3	21.9	213	26	36	20	117
24	19	0.000357	3.45	4.64	45	31	38	44	31.1	36.7	103	47	32	41	59.4
23	18	0.000617	3.21	3.69	44	52	28	43.2	52.6	27	113	43	53	26	65.5
22	18	0.000617	3.21	3.3	43	40	22	42.8	42.8	22.3	92.4	42	43	22	62
21	17	0.00108	2.97	3.88	41	60	34	40.4	59.7	34.6	109	40	59	35	77.9
20	17	0.00108	2.97	3.25	21	26	27	21.6	28.2	27.7	58.6	21	26	27	49.3
19	17	0.00108	2.97	3.26	34	44	25	34.5	45.3	25.9	183	32	43	26	124
18	17	0.00108	2.97	3.96	12	48	35	12.4	48.1	33.8	124	14	49	36	81.1
17	16	0.00191	2.72	4.34	29	20	16	29.3	18.9	16.3	147	30	17	18	74.9
16	16	0.00191	2.72	3.73	23	55	18	23.9	53.3	17.7	195	25	55	17	123
15	16	0.00191	2.72	3.41	20	53	32	18.2	53	32.1	110	17	53	32	63.8
14	15	0.00341	2.47	3.31	12	42	15	13.1	41.1	14.4	133	15	42	13	72.7
13	15	0.00341	2.47	3.84	32	62	40	32.6	61	40.8	440	32	61	41	218
12	15	0.00341	2.47	3.69	53	37	18	52.9	38.7	17.9	87.9	53	40	18	58.8
11	15	0.00341	2.47	4.22	26	43	20	27	43.5	21	203	27	43	20	117
10	14	0.00617	2.21	3.62	51	34	23	51.9	33.2	25.4	123	53	31	26	72.6
9	14	0.00617	2.21	3.45	51	35	16	51.1	36.7	15.1	82.9	51	35	16	51.4
8	13	0.0113	1.95	2.91	46	50	25	45.9	50.8	23.5	131	47	49	22	81
7	13	0.0113	1.95	3.32	39	68	21	38.9	67.1	20.3	238	38	67	19	148
6	13	0.0113	1.95	4.18	34	65	21	33.4	64.1	20.6	119	33	66	22	89.6
5	13	0.0113	1.95	3.86	33	63	26	33.6	61.8	25.6	205	34	61	25	141
4	12	0.021	1.68	3.29	44	48	33	44.5	47.3	33.5	107	44	48	33	71.8
3	12	0.021	1.68	3.58	52	36	25	51.5	36.5	24.9	80	50	36	24	53.7
2	11	0.0396	1.4	3.64	23	24	11	23.4	26.3	10.4	77.4	26	27	9	69.2
1	11	0.0396	1.4	3.66	51	24	24	50.9	24.3	25.2	98.2	51	24	27	66.7
