Cluster Index	Z	x	y	z	
168	5.44	17	24	14
168	4.53	21	28	13
168	4.37	17	22	14
168	4.31	16	17	13
168	4.14	22	24	13
168	3.97	22	22	13
167	5.76	50	37	18
167	5.09	47	35	19
167	4.77	53	36	18
167	4.48	50	40	15
167	4.43	53	39	17
167	4.41	51	35	18
166	4.76	15	21	20
166	4.26	16	18	19
166	4.25	16	19	21
166	4.16	17	22	19
166	3.97	15	24	21
166	3.93	20	15	19
165	4.43	44	20	13
165	4.32	43	17	13
165	4.23	41	16	13
165	3.87	38	17	14
165	3.68	38	22	17
165	3.59	38	21	15
164	4.38	31	18	23
164	4.07	34	15	21
164	3.86	37	16	20
164	3.86	37	14	21
164	3.77	34	17	23
164	3.75	39	16	20
163	5.78	40	44	15
163	4.66	41	48	16
163	4.12	42	46	15
163	3.74	42	46	12
163	3.27	37	45	15
162	4.88	10	32	32
162	4.22	16	28	28
162	4.16	14	28	29
162	3.88	11	35	30
162	3.71	12	29	30
162	3.4	8	30	32
161	5.58	13	48	19
161	4.71	11	42	17
161	4.11	12	39	14
161	3.55	11	46	18
160	5.2	40	50	18
160	4.39	38	47	19
160	4.04	36	51	20
159	4.19	46	18	20
159	4.06	42	15	21
159	3.59	43	18	19
159	3.44	46	15	19
159	3.38	42	16	19
158	4.75	26	44	19
158	4.07	30	44	18
158	3.97	31	41	19
158	3.63	29	46	19
158	3.59	31	45	16
157	4.71	30	44	21
157	4.14	27	44	21
157	4.08	28	45	23
157	3.23	32	46	20
156	4.48	34	51	23
156	4.36	31	48	22
156	4.33	30	50	22
155	5.81	46	52	16
155	5.54	44	52	15
155	3.79	45	50	17
154	4.34	53	31	20
153	4.4	35	44	19
152	4	36	33	12
151	4.37	27	14	13
151	4.23	25	13	13
151	3.88	23	17	14
151	3.66	23	15	14
151	3.65	29	14	13
150	3.98	14	41	13
150	3.97	12	43	14
150	3.38	10	44	13
149	3.56	33	21	14
149	3.56	29	22	14
149	3.56	31	21	14
148	5.56	33	68	20
148	4.48	35	68	20
148	4.29	35	70	23
148	3.59	33	68	23
147	5.05	32	40	30
146	3.77	23	23	20
146	3.6	23	25	20
145	4.22	30	15	24
144	4.67	9	40	21
144	3.71	9	37	24
143	4.38	41	57	17
142	4.16	48	25	12
142	3.97	48	21	13
141	4.25	17	27	17
141	3.65	19	29	18
140	3.81	27	28	50
140	3.77	25	30	50
139	5.27	45	43	38
138	4.25	50	19	19
138	3.73	50	23	20
138	3.5	50	21	20
137	4.04	13	50	15
137	3.58	15	52	16
136	4.15	52	40	12
136	3.92	49	41	12
136	3.12	49	38	12
135	4.05	37	20	22
135	3.53	39	21	21
134	5.04	35	39	30
134	3.98	38	37	32
133	3.92	28	69	21
133	3.6	27	67	19
132	3.97	28	29	12
132	3.68	30	32	12
131	4.16	46	46	11
131	4.1	46	47	13
130	4.03	26	19	17
130	3.54	28	18	16
129	3.87	19	47	38
129	3.84	14	49	34
129	3.72	16	50	36
128	4.02	19	15	27
128	3.6	19	17	25
127	4.56	31	40	38
127	3.77	30	42	39
126	4.58	38	13	13
125	4.21	10	27	21
124	4.69	33	39	15
124	4.28	32	37	15
123	3.99	42	52	41
122	4	33	51	36
122	3.54	35	48	38
121	4	42	50	12
120	4.72	38	43	21
119	4.39	32	47	30
119	3.59	30	46	30
118	3.5	47	18	25
118	3.35	45	18	24
117	3.92	30	13	20
116	3.83	46	48	31
116	3.59	45	46	32
115	4.01	25	36	14
114	4.12	44	54	18
114	3.68	44	56	20
113	3.89	17	53	11
113	3.31	16	51	14
112	3.91	48	30	41
112	3.41	47	32	38
111	3.66	16	32	40
111	3.44	14	31	40
111	3.36	12	30	38
110	3.89	35	39	19
109	3.42	30	19	14
108	4.11	32	29	47
107	4	49	30	18
106	3.82	23	35	17
105	4.33	46	32	16
105	3.56	46	32	18
104	4.14	34	51	32
104	3.57	32	52	32
103	4.48	22	32	12
102	3.68	16	48	23
102	3.37	13	47	24
101	4.21	9	31	26
100	3.29	12	30	18
99	3.84	15	45	13
98	4.44	37	47	42
98	3.51	38	49	41
97	3.98	16	51	39
96	4.14	40	45	40
96	3.59	40	44	38
95	4.42	14	27	34
94	3.67	24	27	29
93	4.65	17	30	17
92	4.09	10	26	30
92	3.54	10	28	28
91	3.36	20	30	36
91	3.29	22	29	36
90	3.93	36	41	15
89	4.08	9	35	18
88	3.79	46	37	39
87	4.29	34	23	36
87	3.76	36	25	37
86	4.28	45	45	36
85	4.17	50	34	39
85	3.89	49	33	37
84	3.82	24	44	42
83	4.25	36	23	13
82	3.42	39	9	21
82	3.26	36	9	20
81	3.78	37	30	43
80	3.68	18	29	43
79	4.56	24	53	42
78	4.1	38	18	26
78	3.19	40	17	24
77	4.97	39	44	27
76	3.82	52	32	23
75	4.07	24	21	45
74	4.09	20	45	20
74	3.71	22	46	20
73	3.69	39	25	12
73	3.37	41	24	12
72	4.06	49	62	21
72	3.28	46	62	21
71	3.56	20	22	22
70	4.32	10	34	21
70	3.93	11	32	22
69	3.57	19	49	10
68	4.13	55	30	22
67	3.52	25	19	14
67	3.48	27	18	14
66	4.28	49	41	41
66	3.93	47	40	40
65	4.16	41	41	14
64	3.54	38	55	20
64	3.48	37	57	18
63	5.07	35	50	34
63	3.56	35	48	33
62	3.73	13	46	14
61	3.85	14	22	27
60	5.11	31	20	42
59	3.45	45	26	19
58	4.6	28	54	18
57	3.45	22	28	18
56	3.41	34	25	28
55	3.82	15	21	24
55	3.62	13	19	23
54	4.15	17	53	32
54	3.27	18	51	32
53	4.03	38	61	19
52	3.6	33	65	18
52	3.3	33	66	20
51	4.63	34	35	20
50	3.54	49	36	21
49	4.63	17	35	20
48	3.39	23	29	26
47	3.89	15	17	26
46	4.32	37	66	20
45	3.88	35	33	19
44	4.27	10	38	19
43	3.78	43	30	27
42	4.73	55	40	18
41	3.94	32	33	27
40	3.93	53	34	21
39	3.99	54	44	31
38	3.55	17	20	25
37	3.98	21	26	24
36	3.64	26	22	18
35	3.56	33	17	26
34	3.26	37	18	18
33	4.15	31	43	29
32	3.8	43	65	32
31	3.85	18	27	26
30	4.19	23	16	16
30	3.6	25	15	16
29	3.72	25	31	44
29	3.59	24	32	46
28	4.17	10	44	37
27	4.44	50	46	36
26	4.13	19	27	45
25	4.13	15	23	37
24	3.41	21	25	38
23	3.88	28	32	38
22	3.9	28	20	45
21	3.58	36	65	39
21	3.57	37	66	37
20	3.65	26	66	37
20	3.63	28	66	38
19	3.83	34	27	12
18	4.62	20	38	40
17	3.9	22	45	39
17	3.54	24	44	39
16	4.19	26	44	43
15	3.66	26	41	42
14	3.65	39	44	12
14	3.35	38	46	12
13	4.47	44	49	40
12	4.22	50	51	13
11	3.47	14	43	11
11	3.46	16	42	10
10	4.06	28	51	41
10	3.78	29	53	42
9	3.35	46	42	42
8	3.68	46	43	13
8	3.65	46	41	13
7	4.51	15	35	13
6	3.83	31	34	12
5	4.49	49	40	38
5	3.4	47	39	37
4	3.51	47	28	12
3	3.34	51	20	14
2	3.66	31	24	46
1	3.81	30	25	48
