Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
27	12	2.39e-09	8.62	4.31	35	42	30	33	42.9	30.2	10.9	35	43	30	6.81
26	9	2.38e-07	6.62	4.03	33	42	27	33	42.6	27	6.61	32	42	27	4.45
25	8	1.19e-06	5.92	3.71	25	37	21	25	37.4	20.5	6.92	25	39	21	5.36
24	7	6.56e-06	5.18	4.33	32	32	24	32.3	31.9	24.4	16.6	32	33	24	9.22
23	6	3.92e-05	4.41	4.05	27	34	22	28.9	33.2	22	11.5	30	32	23	6.79
22	6	3.92e-05	4.41	3.5	38	35	31	38.3	34.5	30.8	5.64	38	35	31	4.27
21	6	3.92e-05	4.41	4.56	30	40	30	29.5	40.1	29.9	8.21	30	40	30	5.01
20	6	3.92e-05	4.41	4.1	39	35	22	37.6	34.4	22.6	13.4	39	35	22	6.86
19	6	3.92e-05	4.41	3.74	47	44	21	47.1	44.7	20.5	9.4	47	44	21	6.7
18	4	0.00196	2.71	3.87	54	41	23	54	41	22.7	5.73	54	42	24	5.01
17	4	0.00196	2.71	3.94	56	38	25	55.8	37.5	25.2	6.01	56	38	25	5.12
16	4	0.00196	2.71	3.9	12	40	28	12	39.1	27.3	6.56	11	39	27	5.14
15	4	0.00196	2.71	3.79	12	36	25	12	36	24.5	5.31	12	36	24	3.78
14	4	0.00196	2.71	3.28	20	37	15	20.5	37	15.5	8.61	21	36	16	6.43
13	3	0.0176	1.76	4.39	49	50	21	48.7	50.6	20.7	7.74	49	51	21	7.19
12	3	0.0176	1.76	3.3	31	36	20	31	36.3	20	3.83	31	36	20	3.54
11	3	0.0176	1.76	3.31	13	40	23	12.7	40	22	2.4	13	40	23	1.99
10	3	0.0176	1.76	3.46	31	52	25	30.7	51.7	24.7	4.4	30	52	25	4.06
9	3	0.0176	1.76	3.36	40	37	21	40.3	38	21	7.14	40	37	21	6.31
8	3	0.0176	1.76	3.66	12	40	35	12.3	39.4	35.6	4.67	12	39	36	3.55
7	3	0.0176	1.76	3.64	16	35	27	16	34.7	27.3	5.54	15	34	28	4.18
6	3	0.0176	1.76	3.82	22	37	34	22.3	37	34	2.35	22	38	33	1.98
5	3	0.0176	1.76	4.13	39	45	33	39	45.3	33.3	2.37	39	45	33	2.05
4	3	0.0176	1.76	3.6	39	48	30	39	49	31	3.3	39	48	30	2.66
3	3	0.0176	1.76	3.38	31	42	49	30.7	42.7	50	4.97	30	43	51	4.49
2	3	0.0176	1.76	3.56	17	48	23	16.7	47	23	6.68	17	47	23	6.26
1	3	0.0176	1.76	3.65	8	37	35	8	36.7	34.3	3.23	8	37	35	2.65
