Cluster Index	Z	x	y	z	
27	4.31	35	42	30
26	4.03	33	42	27
26	3.45	33	44	26
25	3.71	25	37	21
25	3.37	27	37	19
24	4.33	32	32	24
23	4.05	27	34	22
23	3.29	30	32	23
23	3.28	30	32	21
22	3.5	38	35	31
21	4.56	30	40	30
20	4.1	39	35	22
20	3.46	36	34	23
19	3.74	47	44	21
19	3.21	49	44	20
18	3.87	54	41	23
17	3.94	56	38	25
16	3.9	12	40	28
15	3.79	12	36	25
14	3.28	20	37	15
13	4.39	49	50	21
12	3.3	31	36	20
11	3.31	13	40	23
10	3.46	31	52	25
9	3.36	40	37	21
8	3.66	12	40	35
7	3.64	16	35	27
6	3.82	22	37	34
5	4.13	39	45	33
4	3.6	39	48	30
4	3.35	39	50	32
3	3.38	31	42	49
3	3.18	30	43	51
2	3.56	17	48	23
1	3.65	8	37	35
