Cluster Index	Z	x	y	z	
61	4.84	19	18	13
61	4.81	30	16	13
61	4.77	23	16	13
61	4.7	26	16	13
61	4.43	27	22	13
61	4.43	41	18	13
60	4.38	37	22	27
60	4.34	39	25	31
60	4.31	35	24	29
60	4.22	38	25	25
60	4.01	34	20	28
60	3.84	38	27	27
59	4.68	27	23	25
59	4.04	30	29	22
59	4	24	29	25
59	3.69	26	27	24
59	3.61	25	25	23
58	4.45	42	29	29
58	4.15	43	29	26
58	4.15	41	30	27
58	4.03	39	30	30
58	3.78	37	33	28
57	4.36	47	19	27
57	4.16	46	17	27
57	4.05	50	20	26
56	4.29	38	24	47
56	4.11	42	27	47
56	4.02	35	23	46
56	3.42	37	22	44
55	4.39	30	25	47
55	3.84	32	28	45
55	3.84	31	27	48
54	4.64	42	23	44
54	4.46	40	21	45
54	4.18	37	20	45
54	3.82	47	26	43
53	4.08	32	28	30
53	3.44	32	25	31
52	4.48	19	29	46
52	3.84	20	27	46
51	3.77	43	25	11
51	3.7	43	28	11
51	3.57	46	27	11
50	4.89	53	25	25
50	4.85	52	23	25
50	3.41	51	24	23
49	3.67	22	24	12
48	4.45	20	26	18
48	3.75	16	22	18
48	3.41	18	25	18
47	3.99	24	19	24
47	3.63	23	21	28
47	3.6	25	19	26
46	4.05	49	23	11
46	3.34	46	24	11
45	4.72	52	22	29
45	4.1	52	22	27
45	3.58	54	23	29
44	4.59	10	29	30
44	3.3	9	32	30
43	4.78	12	28	24
43	4.25	12	26	23
42	5.23	29	21	28
42	4.83	27	22	29
41	4.56	15	26	17
41	3.72	17	28	17
40	4.72	16	25	23
40	4.28	16	24	25
39	3.58	50	31	28
38	4.91	28	25	29
37	3.83	15	28	27
37	3.67	17	30	26
36	4.08	47	22	26
36	3.82	47	24	26
35	4.05	35	25	27
34	3.67	22	24	19
33	4.57	36	29	25
32	4.79	23	23	46
31	4.29	45	27	46
31	3.73	43	27	45
31	3.45	46	30	45
30	4.22	29	22	23
29	3.95	52	28	28
28	3.74	53	34	20
28	3.24	55	34	20
27	3.68	17	20	28
26	4.35	49	27	34
25	4.2	44	26	18
24	4.89	32	32	24
24	3.8	30	32	26
23	4	39	21	38
23	3.49	39	19	39
22	3.7	44	21	38
22	3.38	45	19	38
22	3.26	46	21	39
21	3.96	33	25	35
21	3.18	31	23	36
20	4.23	23	27	47
20	3.39	24	30	48
19	3.7	45	26	30
18	4	33	11	27
17	3.41	31	31	11
16	3.7	29	23	40
15	3.27	24	24	14
14	3.74	24	24	40
13	3.97	57	33	30
12	4.61	27	24	21
11	5.45	51	33	44
10	3.91	27	22	39
9	3.77	13	22	26
8	4.19	29	13	12
7	4.17	11	23	31
6	3.81	57	41	30
5	4.39	31	20	29
4	3.39	11	57	26
3	4.38	23	28	12
3	3.62	25	28	12
2	4.12	12	25	28
1	3.58	49	27	38
