Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
83	33	2.58e-20	19.6	5.44	32	31	49	31.8	30.5	49	20.7	32	31	49	9.79
82	27	1.62e-17	16.8	4.24	30	18	14	33.5	20.6	13.7	8.35	35	20	14	6.55
81	25	1.54e-16	15.8	5.27	50	35	30	50.4	34.6	29.5	10.7	50	35	30	6.55
80	20	5.71e-14	13.2	3.85	25	24	13	22.7	24.1	13.1	9.26	21	24	13	6.53
79	12	2.39e-09	8.62	4.98	20	33	31	20.2	34.5	30	11.1	20	33	30	6.43
78	10	5.96e-08	7.22	3.71	50	42	15	49.8	41.7	12.9	7.94	48	42	12	5.4
77	10	5.96e-08	7.22	4.97	55	38	30	55	36.4	30.9	9.88	55	33	32	5.13
76	10	5.96e-08	7.22	4.85	11	32	31	11.3	32.3	31	9.32	11	32	31	6.06
75	8	1.19e-06	5.92	3.85	28	44	21	27.3	43.9	20.8	7.98	26	44	21	6.15
74	8	1.19e-06	5.92	3.9	44	42	12	44.7	41.8	12.3	7.59	43	42	11	5.4
73	7	6.56e-06	5.18	3.95	44	17	13	44.4	19.2	13	7.72	44	17	13	6.45
72	7	6.56e-06	5.18	4.03	40	44	17	40.1	44.7	16.3	13.9	41	45	18	7.7
71	6	3.92e-05	4.41	4.89	34	48	22	33.1	49.1	21.7	13.4	32	49	21	8.02
70	6	3.92e-05	4.41	4.07	32	39	30	32.2	39.1	30.2	9.67	32	39	30	6.59
69	6	3.92e-05	4.41	4.02	38	29	12	36.7	28	12	6.76	36	28	12	6.01
68	6	3.92e-05	4.41	3.96	13	41	13	13.3	41.7	12.5	7.96	15	42	11	5.28
67	6	3.92e-05	4.41	4.34	31	40	38	29.3	40.4	37.3	4.97	30	41	38	3.43
66	6	3.92e-05	4.41	4.09	19	36	17	19.6	35.2	17.3	12.1	19	36	17	8.64
65	5	0.00026	3.59	4.63	33	37	28	32.6	36.8	27.6	12.8	33	36	28	10.7
