Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
66	18	6.97e-13	12.2	4.3	38	27	12	36.9	24.1	12.6	7.48	35	24	13	4.78
65	10	5.96e-08	7.22	4.03	26	14	13	24.5	14.5	13.4	9.16	25	13	13	5.43
64	10	5.96e-08	7.22	3.58	42	42	38	43.2	41.7	37.9	2.53	46	43	38	1.9
63	9	2.38e-07	6.62	4.8	32	37	27	30.8	36.1	28.3	8.6	32	36	28	5.26
62	9	2.38e-07	6.62	3.82	40	47	39	40.7	45.7	39.2	2.72	40	46	39	1.83
61	9	2.38e-07	6.62	3.89	37	29	12	36.5	29.5	12	5.05	36	29	12	4.02
60	7	6.56e-06	5.18	3.59	42	33	15	43.7	34	16.1	7.01	42	32	17	5.49
59	7	6.56e-06	5.18	3.91	36	54	17	37	52.3	17.1	10.8	36	54	17	8.41
58	7	6.56e-06	5.18	4.12	44	21	13	44.3	19.8	13	6.23	44	20	13	4.93
57	6	3.92e-05	4.41	3.87	29	20	14	29.3	20.3	14	7.39	30	20	14	6.03
56	6	3.92e-05	4.41	4.19	31	34	12	32	34	12	4.52	31	34	12	3.45
55	6	3.92e-05	4.41	4.2	24	50	45	24	50.3	43.2	4.54	23	51	42	2.85
54	5	0.00026	3.59	3.68	34	20	14	34	20	14	6.47	35	20	14	5.47
53	5	0.00026	3.59	3.7	20	18	38	19.8	17.8	38	5.52	19	19	38	4.12
52	5	0.00026	3.59	3.92	46	45	13	46	45.8	12.4	10.9	46	46	11	6.46
51	5	0.00026	3.59	3.81	50	35	30	49	36	29.8	6.01	50	35	30	5.39
50	5	0.00026	3.59	3.99	43	49	12	43.2	49.2	12.2	13.7	42	50	13	8.91
49	4	0.00196	2.71	3.71	22	47	43	20.5	47.7	42.3	3	22	47	43	2.48
48	4	0.00196	2.71	3.47	37	42	42	36.5	41.8	41.5	2.53	35	41	41	1.92
47	4	0.00196	2.71	4.15	37	48	40	36.3	47.5	40.3	2.25	37	48	41	2.07
46	4	0.00196	2.71	4.45	28	37	30	27.8	37.7	30	5.4	28	39	30	4.07
45	4	0.00196	2.71	3.67	41	52	19	40.3	50.8	18.3	6.48	39	50	18	4.97
44	4	0.00196	2.71	3.83	49	19	37	48.3	18.3	37.2	2.86	49	19	37	2.41
43	4	0.00196	2.71	3.68	27	45	22	27.7	45.5	22.5	3.71	28	45	23	3.27
42	4	0.00196	2.71	3.9	44	37	38	44.7	36.8	37.3	3.14	45	37	38	2.2
41	4	0.00196	2.71	3.57	13	46	14	12.8	45.8	14.2	3.72	12	46	14	2.82
40	4	0.00196	2.71	3.81	24	31	47	24.2	30.3	46.8	4.42	24	29	47	3.15
39	4	0.00196	2.71	3.39	26	37	43	25.5	37.5	43	1.68	25	38	44	1.5
38	4	0.00196	2.71	3.44	32	47	25	32	46.8	24.5	7.83	32	47	25	4.72
37	4	0.00196	2.71	3.58	18	37	25	16.5	36.8	26.2	5.09	18	37	25	3.88
36	3	0.0176	1.76	4.15	10	32	41	10.3	32.3	40.7	3.7	10	32	41	3
35	3	0.0176	1.76	3.68	29	35	37	28	35	36.4	3	29	35	37	2.5
34	3	0.0176	1.76	3.58	25	50	28	24.7	50	27.7	2.18	25	50	28	1.99
33	3	0.0176	1.76	4.07	53	32	42	53.3	31.7	41.7	3.29	53	32	42	2.8
32	3	0.0176	1.76	4.32	16	38	39	15.7	38.3	39	3.25	16	38	39	2.75
31	3	0.0176	1.76	3.61	51	30	21	51	30	21	4.12	51	30	21	3.48
30	3	0.0176	1.76	4.64	19	35	47	19.9	35.6	46.1	5.52	19	35	47	4.84
29	3	0.0176	1.76	3.41	36	31	39	35	31.3	38.7	2.53	34	32	38	2.29
28	3	0.0176	1.76	3.54	25	49	20	25	49	20.3	3.13	25	49	20	2.85
27	3	0.0176	1.76	4.59	32	49	31	32.3	49.6	31.6	9.39	32	50	32	8.18
26	3	0.0176	1.76	3.81	41	53	42	41.6	53	41.7	4.77	41	53	42	4.6
25	3	0.0176	1.76	4.84	33	58	19	33.9	58.3	19.3	5.14	33	58	19	4.36
24	3	0.0176	1.76	3.56	10	33	32	10	33.3	31.4	6.06	11	33	31	4.53
23	3	0.0176	1.76	4.03	37	19	42	37.6	18.7	42.3	8.71	38	19	42	6.35
22	3	0.0176	1.76	3.71	48	31	16	47.7	31.3	16	14.6	48	31	16	10.5
