Cluster Index	Z	x	y	z	
46	4.28	25	15	13
46	4.24	22	21	13
46	4.18	18	18	13
46	4.07	17	21	13
46	4.01	28	16	13
46	3.96	31	16	13
45	5.27	42	23	44
45	4.54	38	19	46
45	3.94	36	21	45
45	3.8	38	21	45
44	3.92	34	15	13
43	3.79	46	17	27
43	3.59	49	20	28
42	4.76	45	13	33
42	4.22	43	12	34
42	4.14	45	15	36
42	4.02	47	16	36
41	4.23	42	18	13
40	4.3	29	21	28
40	3.91	27	22	29
39	3.61	28	24	44
38	4.95	53	38	42
38	4.71	52	34	43
38	3.74	51	36	44
37	3.73	16	20	28
36	3.73	33	10	28
36	3.48	33	10	30
35	4.61	38	19	42
34	3.77	18	22	18
33	3.64	9	28	30
32	3.74	51	22	29
31	3.83	13	22	26
30	4.48	16	25	23
29	3.31	20	15	26
28	3.62	12	26	23
28	3.45	12	28	24
27	3.76	39	25	25
26	3.66	18	17	25
25	3.82	53	24	25
24	3.66	38	25	31
23	3.95	21	27	17
22	3.36	27	16	37
21	3.79	26	19	43
20	3.4	14	22	19
19	3.32	27	23	25
18	3.28	22	27	20
17	3.73	37	15	39
16	3.4	28	19	22
15	3.7	31	16	27
14	3.3	16	29	26
13	3.73	50	20	26
12	3.89	47	23	26
11	3.69	19	19	38
10	3.68	41	25	47
9	3.54	15	28	34
8	3.86	35	65	36
8	3.53	36	66	34
7	3.48	33	25	47
6	3.6	35	15	33
5	3.76	34	19	35
4	4.11	15	21	16
4	4.09	15	19	15
3	3.3	30	14	30
2	3.73	22	27	45
1	3.95	25	25	23
