Cluster Index	Z	x	y	z	
104	5.3	30	26	12
104	5.16	37	26	11
104	4.95	28	19	13
104	4.92	37	15	12
104	4.9	48	25	11
104	4.86	31	33	11
103	5	27	33	23
103	4.92	32	32	24
103	4.85	43	29	26
103	4.78	34	34	23
103	4.75	30	29	22
103	4.64	30	31	26
102	4.36	38	25	25
102	4.31	36	29	25
102	4.3	35	31	23
102	4.24	39	27	26
102	3.63	32	32	20
102	3.19	39	29	24
101	5.22	39	35	22
101	4.1	40	37	21
101	3.51	42	35	22
100	4.4	32	28	30
100	3.79	33	24	31
99	4.63	17	30	16
99	3.72	20	31	17
99	3.45	19	31	14
99	3.42	17	28	17
98	4.23	29	35	50
98	3.76	24	38	51
98	3.56	30	38	50
97	4.16	22	35	17
97	3.32	19	36	14
96	4.21	36	52	17
96	3.56	37	49	18
95	4.06	46	30	45
95	4	45	26	44
95	3.93	43	27	45
95	3.75	44	29	45
95	3.54	45	27	46
94	4.57	20	51	24
94	3.85	17	50	26
93	3.82	30	30	50
93	3.75	33	28	51
93	3.59	30	28	50
92	4.06	41	56	18
92	3.75	41	53	18
92	3.55	39	54	18
91	4.42	13	33	25
91	3.69	14	31	26
90	4.09	53	25	25
90	3.73	52	23	25
90	3.19	51	24	23
89	3.78	10	36	25
89	3.67	13	38	25
88	4.17	25	19	26
87	3.78	48	44	23
86	3.93	22	29	39
86	3.91	22	31	37
86	3.54	20	30	38
85	3.65	19	45	25
85	3.47	19	47	26
85	3.24	16	45	25
84	4.17	23	38	21
83	4.6	48	35	25
83	4.32	51	34	24
82	3.79	12	43	21
82	3.56	13	45	20
82	3.22	11	45	19
82	3.19	13	45	18
81	4.04	34	36	33
81	3.63	33	32	34
81	3.49	35	32	33
80	3.92	18	35	19
79	3.99	26	28	21
79	3.67	23	27	19
78	4.15	24	30	48
78	4.06	23	28	47
78	3.65	25	28	48
77	4.59	47	31	15
77	3.99	48	29	16
76	3.97	19	29	46
75	3.54	16	25	25
74	3.71	17	37	44
74	3.63	15	34	44
74	3.37	16	35	42
73	4.45	26	28	30
72	3.54	31	42	49
72	3.48	33	44	51
71	3.87	35	11	24
71	3.3	33	11	26
70	3.4	51	26	18
70	3.39	48	26	18
69	4.45	14	38	32
69	3.58	11	40	32
68	4.77	10	33	25
67	3.99	24	26	29
67	3.54	23	26	27
66	4.11	28	25	28
65	4.42	44	33	48
65	3.7	44	35	47
64	4.07	35	46	16
64	3.66	34	48	15
63	4.01	49	42	22
63	3.83	49	39	23
62	4.54	27	33	50
62	3.82	26	35	50
61	4.09	22	30	17
61	3.24	21	28	19
60	3.19	19	27	44
59	4.52	37	22	27
58	4.22	41	35	49
57	3.56	24	23	14
57	3.34	24	26	14
56	3.45	21	39	42
56	3.36	22	40	44
55	4.47	32	47	21
54	3.46	38	37	16
54	3.4	40	36	17
53	4.57	26	23	26
52	3.48	16	32	14
51	4.15	25	40	34
50	3.79	24	50	16
49	4.3	47	28	43
48	4.39	28	38	22
47	3.32	45	34	18
47	3.18	46	37	18
46	3.95	32	52	23
45	3.71	35	56	16
44	3.99	12	28	33
44	3.74	13	30	32
43	3.93	22	28	35
42	3.99	16	33	19
41	3.65	21	29	25
41	3.6	21	28	27
40	4.03	28	34	36
39	3.9	41	49	14
39	3.76	40	51	13
38	4.89	51	28	21
38	3.95	53	29	21
37	3.69	34	43	18
36	3.52	49	55	23
35	3.25	30	39	34
34	3.67	15	42	24
33	4.19	48	51	21
32	4.11	23	31	34
31	3.56	28	55	17
30	3.64	28	23	32
29	3.77	42	46	17
28	4	21	59	20
27	3.81	44	27	18
26	3.89	31	41	20
25	4.29	52	47	24
24	4.27	38	39	12
23	3.72	15	28	31
22	3.17	23	47	23
21	3.59	36	12	12
21	3.52	34	12	12
20	3.96	35	30	35
19	4.26	53	34	20
19	3.8	55	34	20
18	3.96	33	36	15
18	3.52	31	37	15
17	3.71	14	29	16
17	3.51	13	31	15
16	3.37	33	34	28
15	3.62	39	36	13
14	3.31	50	31	28
13	3.58	34	35	49
12	4.02	45	33	22
11	3.83	19	40	22
10	3.35	34	42	34
10	3.35	34	40	34
9	3.46	29	21	15
8	4.35	31	31	44
7	3.96	51	33	44
6	3.48	52	34	27
5	3.52	12	36	22
4	3.52	35	18	27
3	4.13	46	28	29
2	3.29	31	64	35
1	3.45	34	35	40
