Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	36	1.19e-21	20.9	3.92	18	18	13	21.3	17.9	12.9	84.5	22	15	12	23.6
19	15	3.56e-11	10.4	3.95	31	16	13	33.1	15.7	12.9	62.6	36	14	12	26.8
18	5	0.00026	3.59	4	46	17	27	46.6	18.5	27	17.3	47	19	27	14.2
17	5	0.00026	3.59	4.08	42	18	13	40.8	17.8	13	27	39	17	13	19.7
16	5	0.00026	3.59	3.95	39	26	31	38.6	25	30.8	14.4	38	25	31	12.4
15	4	0.00196	2.71	4.44	45	13	33	43.8	12.8	34	8.1	45	13	33	6
14	4	0.00196	2.71	3.65	38	19	42	38	18.8	42.2	28.5	39	19	42	21.7
13	4	0.00196	2.71	3.45	46	18	35	45.2	17.5	34.5	9.29	46	18	35	8.01
12	4	0.00196	2.71	3.35	36	21	45	37.5	21	44.8	24.1	37	21	45	20.7
11	4	0.00196	2.71	3.51	16	20	28	16.3	19.5	27.8	11.3	17	20	28	8.41
10	4	0.00196	2.71	3.79	42	15	12	43.4	16	12	39.5	43	16	12	28.9
9	3	0.0176	1.76	3.59	29	21	28	28	21.3	28.3	13.6	29	21	28	10.9
8	3	0.0176	1.76	3.65	12	30	22	11.7	30.6	21.4	10.7	11	31	21	9.78
7	3	0.0176	1.76	3.58	50	21	26	50.3	20.3	26	14.7	50	20	26	12.6
6	3	0.0176	1.76	3.72	28	25	29	27.4	24.7	28.1	15.1	28	25	29	11
5	3	0.0176	1.76	3.51	31	14	33	30.7	13	32.4	14.9	31	14	33	10.4
4	3	0.0176	1.76	3.71	27	16	37	27	16.3	37.3	14.5	27	16	37	11.5
3	3	0.0176	1.76	3.51	45	15	36	46	15.3	35.7	7.06	46	15	35	6.62
2	3	0.0176	1.76	3.19	31	17	28	31	16	27.3	13	31	15	27	12.1
1	3	0.0176	1.76	3.13	23	19	37	22.7	18	36	10.7	22	18	36	9.34
