Cluster Index	Z	x	y	z	
28	5	53	26	24
28	4.85	55	29	24
28	4.64	51	26	25
28	3.54	54	27	26
27	3.91	51	26	38
27	3.86	44	25	43
27	3.67	49	26	40
27	3.63	47	26	42
27	3.57	43	26	45
27	3.38	47	28	39
26	4.25	37	23	34
26	4.11	38	20	36
25	4.63	17	40	23
25	3.45	17	43	24
25	3.43	17	41	25
24	4.25	34	47	29
23	3.69	17	47	33
23	3.56	19	46	33
22	3.82	53	34	23
21	3.97	38	25	46
20	3.52	34	50	41
20	3.52	32	51	40
19	3.94	49	35	22
18	3.66	35	43	29
17	3.48	34	56	36
17	3.29	33	56	38
16	4.64	42	29	37
15	3.4	42	53	42
14	3.74	28	50	28
13	3.52	31	47	27
12	3.65	45	39	23
12	3.29	47	41	22
11	3.45	13	45	23
10	3.37	15	56	29
10	3.36	16	54	28
9	3.86	43	44	17
8	3.55	48	54	37
7	3.69	50	53	36
6	3.68	51	30	28
5	3.28	35	21	43
5	3.22	36	19	41
4	3.85	41	26	40
3	4.15	34	30	22
2	3.46	24	13	27
2	3.21	22	13	27
1	3.47	19	29	36
