Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	1819	0	49.5	6.04	41	22	26	38.1	21	20.7	1.23e+03	40	13	19	200
14	195	1.13e-10	9.95	5.87	23	28	26	26.4	25.9	26.3	789	30	32	24	190
13	111	4.77e-07	6.32	5.19	42	18	28	42.8	21.3	30.3	177	39	22	30	93.4
12	101	1.43e-06	5.84	5.4	27	44	23	29.9	44.5	22.2	644	35	45	21	243
11	88	6.32e-06	5.2	4.98	42	39	21	43.8	36.6	20.2	476	46	35	18	159
10	83	1.14e-05	4.94	5.53	28	38	22	29.5	38.2	21.9	459	25	39	21	183
9	73	3.93e-05	4.41	4.54	46	38	34	49.2	36.6	33.9	160	53	39	32	84.5
8	73	3.93e-05	4.41	5.27	31	38	14	27.8	39.7	12.5	841	30	38	9	319
7	63	0.000143	3.84	5.46	33	42	32	32.5	38.4	32.8	298	32	37	33	153
6	60	0.000213	3.67	4.3	18	30	12	21.8	24.5	13.7	351	18	30	12	159
5	60	0.000213	3.67	5.06	17	36	19	17.8	34.8	18.3	293	17	35	18	141
4	39	0.00437	2.36	4.62	23	16	14	27.7	15.7	15.1	403	30	14	17	157
3	36	0.00699	2.16	6.38	28	40	51	28.7	37.3	50.5	296	31	40	51	155
2	34	0.00963	2.02	4.46	17	25	18	16.4	26.2	18.4	290	17	26	19	194
1	32	0.0134	1.87	4.53	13	32	37	12.8	32.9	37	165	12	33	36	116
