Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
21	1000	1.94e-33	32.7	6.15	24	29	26	22.6	19.9	25.9	568	26	10	19	134
20	882	1.1e-30	30	5.44	36	21	14	37.8	23.2	14.8	508	40	26	8	117
19	231	4.71e-12	11.3	5.22	31	19	32	39.1	20.3	31.3	155	39	22	30	77.8
18	205	4.59e-11	10.3	5.46	17	35	19	18	35.2	18.2	332	14	33	19	104
17	180	4.48e-10	9.35	6.01	41	28	27	44.5	31.7	31	282	40	30	29	84.8
16	112	4.17e-07	6.38	5.43	12	33	36	12.4	33.9	35.7	158	12	33	36	85.7
15	75	3.06e-05	4.51	5.41	16	34	28	19	33.4	28.3	162	16	34	28	78.3
14	69	6.54e-05	4.18	5.63	32	41	32	31.7	39.1	32.9	218	32	37	33	104
13	62	0.000163	3.79	3.99	48	16	19	43.3	14.4	19.2	788	40	13	19	259
12	46	0.00152	2.82	4.52	34	17	27	35	15.9	25.5	212	34	13	25	98.7
11	43	0.00237	2.62	4.66	19	31	45	23.8	32.7	46	129	24	34	47	84.3
10	43	0.00237	2.62	4.75	41	26	35	42.2	26.9	35.3	90.5	44	28	36	56.4
9	37	0.00597	2.22	6.18	41	22	26	42	21.9	25.4	190	41	22	26	79
8	34	0.00963	2.02	4.8	9	34	25	9.53	34.5	25.2	428	10	31	25	193
7	34	0.00963	2.02	4.82	27	39	22	27.9	37.7	21.6	198	25	38	21	115
6	34	0.00963	2.02	4.68	12	35	29	12.6	31.9	29.7	142	12	35	29	75.7
5	33	0.0113	1.95	4.47	25	43	26	26.2	43.2	24.7	158	28	45	23	94.7
4	33	0.0113	1.95	5.3	47	31	44	47.6	31.6	43.8	183	48	31	44	108
3	31	0.0158	1.8	4.95	17	25	19	16.1	25.6	18.6	290	14	24	18	159
2	30	0.0186	1.73	4.92	27	36	14	28.7	36.7	11.8	644	30	38	9	249
1	26	0.0369	1.43	4.49	14	31	23	14.4	31.9	23.1	149	12	33	23	97
