Cluster Index	Z	x	y	z	
8	5.69	13	51	36
8	5.38	12	56	33
8	5.06	15	58	25
8	5.02	13	56	26
8	4.77	14	62	24
8	4.11	15	58	22
7	5.08	10	43	23
7	4.88	12	46	15
7	4.84	13	52	15
7	4.54	13	47	18
7	4.33	11	44	20
7	4.3	11	45	17
6	5.75	32	66	17
6	5.31	32	61	16
5	6.37	45	29	9
5	4.85	50	31	11
5	4.49	43	26	8
5	4.4	51	24	11
5	4.21	48	32	9
5	3.77	50	28	11
4	4.82	10	37	21
4	4.68	14	37	24
3	4.4	37	45	15
3	4.14	39	43	17
3	4.04	37	40	16
3	3.79	39	43	14
3	3.6	37	43	19
3	3.56	35	41	18
2	4.45	43	32	11
2	4.18	39	35	12
1	5.92	54	51	31
