Cluster Index	Z	x	y	z	
19	9.34	26	23	30
19	9.1	47	36	27
19	9.07	33	49	45
19	9.04	33	47	46
19	9.04	37	48	20
19	8.73	22	30	11
18	4.68	10	43	18
18	4.17	11	44	16
18	4	13	42	16
18	3.93	13	41	14
18	3.7	15	41	13
17	6.2	22	46	17
17	5.51	20	48	16
17	4.07	25	47	16
16	5.25	11	27	18
16	5.02	12	25	18
16	3.55	12	27	20
15	4.57	26	45	15
15	4.44	28	44	14
14	4.68	43	36	36
14	3.55	40	36	37
13	4.2	11	38	17
13	4.04	11	38	15
12	3.86	41	58	28
12	3.81	38	55	28
12	3.62	40	56	28
12	3.35	40	54	28
11	4.35	30	51	16
11	4.01	30	49	16
10	4.99	39	48	34
10	4.17	38	48	32
10	3.78	39	45	34
9	3.86	17	39	13
8	5.48	23	36	37
8	4.71	26	34	34
8	4.08	24	36	34
7	4.75	16	34	20
7	3.66	18	33	21
6	4.24	27	42	35
5	4.81	14	29	17
5	4.64	14	31	16
4	4.42	14	30	23
3	4.32	13	30	20
2	4.09	17	39	18
1	3.81	12	49	36
