Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
57	3524	0	268	5.9	18	54	37	39.7	38.8	29.3	3.58e+03	46	19	12	232
56	763	0	94.5	4.85	27	38	27	17.2	43.3	25.2	729	13	35	17	167
55	130	2.04e-27	26.7	5.28	29	64	16	30.3	62.4	17.9	856	22	63	20	286
54	78	9.95e-19	18	3.96	15	35	15	19.9	35.9	15.5	813	21	33	13	244
53	65	2.81e-16	15.6	4.3	30	40	15	31.7	40.9	15.9	779	28	42	17	270
52	60	2.72e-15	14.6	4.44	46	62	27	47.7	59	22.2	474	47	62	20	192
51	50	3.1e-13	12.5	4.27	44	64	20	39.5	64.5	19.3	724	44	64	20	272
50	48	8.29e-13	12.1	4.14	26	49	21	27.6	51.2	18.4	1.15e+03	31	51	18	354
49	36	4.19e-10	9.38	4.09	24	44	43	21.4	42.1	42.8	444	21	42	46	135
48	36	4.19e-10	9.38	4.65	27	38	50	25.1	32.7	47.7	645	27	38	50	257
47	33	2.2e-09	8.66	5.02	44	33	15	42.2	33.8	14.3	935	41	34	14	384
46	32	3.87e-09	8.41	3.5	42	20	34	41.8	20	35	231	47	21	36	143
45	30	1.22e-08	7.91	4.27	37	51	25	37.3	50.1	27.5	230	38	48	31	116
44	29	2.18e-08	7.66	3.91	32	32	34	34	36	33.7	336	32	31	33	141
43	24	4.77e-07	6.32	3.58	30	44	28	29.5	44.7	27.4	352	30	46	25	206
42	18	2.26e-05	4.64	4.04	33	19	45	33.1	19.1	43.5	475	34	22	45	300
41	17	4.53e-05	4.34	3.9	26	51	29	27.6	49.2	28.9	240	29	49	30	152
40	17	4.53e-05	4.34	4.09	15	18	13	17.7	18.5	13	2.45e+03	19	18	13	1.63e+03
39	17	4.53e-05	4.34	4.37	24	51	42	24.7	49.8	41	231	24	51	42	94.1
38	17	4.53e-05	4.34	3.29	21	47	38	19.4	46.2	37.1	125	18	47	37	73.4
37	17	4.53e-05	4.34	3.59	21	28	20	22.4	30	19.5	466	22	28	18	171
36	17	4.53e-05	4.34	3.98	31	34	43	30.8	35	43.7	202	32	36	42	105
35	16	9.19e-05	4.04	3.22	25	22	39	25	22.8	37.2	263	25	22	39	128
34	16	9.19e-05	4.04	4.11	22	57	18	21.8	54.3	17.8	611	23	52	17	361
33	16	9.19e-05	4.04	3.93	32	21	28	32	21.2	28.5	406	32	21	28	214
32	16	9.19e-05	4.04	3.49	45	49	11	44.5	47.4	13	505	45	49	11	232
31	15	0.000189	3.72	3.19	22	35	39	19.8	37.1	37.8	137	17	38	36	106
30	15	0.000189	3.72	3.82	21	33	36	19.9	32.6	37	161	20	33	37	111
29	15	0.000189	3.72	3.42	12	24	19	12.1	25	20.3	530	13	24	18	260
28	15	0.000189	3.72	3.73	31	32	30	31.6	28.7	31.3	551	32	26	31	311
27	14	0.000396	3.4	4.04	38	56	28	36.5	57.1	26.6	184	37	54	24	117
26	14	0.000396	3.4	3.71	19	53	13	17	52.1	13.3	483	16	51	12	288
25	13	0.000843	3.07	3.68	23	35	43	22.1	35	43.4	132	21	36	45	100
24	13	0.000843	3.07	2.97	35	24	43	36.5	26.4	42	191	35	24	43	114
23	13	0.000843	3.07	3.87	49	59	27	49.5	58.1	27.3	290	51	59	30	187
22	13	0.000843	3.07	3.36	22	46	45	24.4	47.3	45.8	212	22	46	45	171
21	13	0.000843	3.07	3.38	33	37	50	32.7	35.5	49.7	745	33	36	50	407
20	13	0.000843	3.07	3.52	39	27	27	40.9	27.3	26.7	482	42	28	27	200
19	12	0.00183	2.74	3.99	38	40	24	35.1	39.7	23.2	225	32	38	23	135
18	12	0.00183	2.74	4.14	27	58	41	26.7	58.8	41.1	1.21e+03	27	59	41	462
17	12	0.00183	2.74	4.55	26	46	13	26.8	45.4	13.2	581	26	46	13	452
16	11	0.00406	2.39	4.66	30	34	49	30.1	35.4	50.3	411	30	35	51	304
15	11	0.00406	2.39	3.88	28	30	20	28.3	29.6	20.5	249	28	30	20	147
14	11	0.00406	2.39	2.92	36	39	39	36	36.7	40.2	129	36	40	40	91.2
13	11	0.00406	2.39	3.34	19	31	43	19.4	31.7	42.9	324	18	32	43	207
12	11	0.00406	2.39	3.24	14	56	31	15.3	56.9	31.5	322	14	56	31	192
11	10	0.00922	2.04	3.96	35	24	21	36.7	25.3	20.2	237	35	24	21	170
10	10	0.00922	2.04	3.33	48	24	34	48.2	24.3	34.5	306	48	24	34	187
9	10	0.00922	2.04	3.23	25	38	48	25.8	38	46.9	287	24	39	48	121
8	10	0.00922	2.04	4.3	34	47	24	33.9	46.5	25	388	34	46	25	255
7	9	0.0214	1.67	3.09	42	38	47	41.9	35.4	47.6	318	41	33	48	212
6	9	0.0214	1.67	2.93	28	16	27	29.8	15.6	27.8	239	28	17	27	144
5	9	0.0214	1.67	4.03	28	63	23	27.7	63.2	23.4	144	28	63	23	94
4	9	0.0214	1.67	2.97	33	38	36	32.2	37.3	36.7	119	33	38	36	90.1
3	9	0.0214	1.67	2.98	41	48	17	39.8	48.6	16.5	594	41	48	17	392
2	9	0.0214	1.67	3.15	37	32	47	34.9	30	46.2	222	34	29	46	163
1	9	0.0214	1.67	3.09	42	58	26	41.9	58.6	25.1	73.7	42	59	26	65.9
