Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
33	72	1.29e-17	16.9	3.44	47	48	32	46.5	48.6	33.8	731	48	52	38	232
32	70	3.08e-17	16.5	3.59	10	37	35	13	36.1	33.6	712	9	33	34	273
31	46	2.25e-12	11.6	3.63	36	51	35	33.5	51.5	38.7	371	33	50	40	200
30	43	1.03e-11	11	3.89	48	35	37	49.6	32.8	37.9	485	50	35	42	257
29	42	1.73e-11	10.8	3.6	43	22	33	42.8	24.6	36.1	309	40	22	38	210
28	34	1.26e-09	8.9	3.57	45	52	31	47	53.9	31.5	558	50	53	33	293
27	30	1.22e-08	7.91	3.59	56	45	29	55.6	45.8	28	428	54	51	31	275
26	28	5.96e-08	7.22	3.8	47	59	28	46.3	57.4	28.1	701	49	59	26	282
25	26	1.19e-07	6.92	3.23	37	35	37	37	33.9	36.6	314	37	35	37	208
24	25	2.38e-07	6.62	3.54	21	67	26	23.5	68.1	24.4	869	25	69	25	405
23	23	8.34e-07	6.08	3.06	24	38	47	21.8	39.9	44.7	522	21	40	46	259
22	23	8.34e-07	6.08	3.86	53	38	31	53.5	37.5	32.8	302	53	38	31	226
21	21	3.04e-06	5.52	3.07	48	32	19	47.8	30.3	19.7	461	50	30	18	257
20	20	5.84e-06	5.23	3.5	28	41	38	28.9	43.8	36.7	279	29	48	35	185
19	19	1.14e-05	4.94	3	15	47	32	14	46	34.5	412	14	47	35	257
18	18	2.26e-05	4.64	3.18	57	35	20	57.2	35.7	20.1	469	57	35	20	273
17	16	9.19e-05	4.04	3.61	36	70	23	33.8	69.4	24.6	769	33	68	27	466
16	15	0.000189	3.72	3.02	20	34	19	21.1	33.3	18.4	855	19	35	18	402
15	14	0.000396	3.4	3.04	38	35	16	36.8	33.5	17.5	1.32e+03	38	35	16	797
14	14	0.000396	3.4	4.09	43	58	20	41.5	57.2	19.9	1.03e+03	43	58	20	491
13	13	0.000843	3.07	3.35	30	38	33	30.4	35.6	32.9	446	32	37	33	290
12	12	0.00183	2.74	3.9	43	55	24	43.1	53.5	24.8	345	43	55	24	227
11	12	0.00183	2.74	3.21	43	52	23	45.2	51.5	20.6	1.02e+03	46	51	19	395
10	12	0.00183	2.74	3.54	45	66	26	45.7	63.9	25.3	463	45	66	26	299
9	11	0.00406	2.39	3.12	38	52	16	38.1	50.4	17.3	1.13e+03	38	51	16	731
8	11	0.00406	2.39	3.24	41	41	13	41.4	43.5	11.8	1.87e+03	42	44	11	613
7	10	0.00922	2.04	2.98	20	43	38	21.2	42.9	38.8	282	22	42	38	174
6	10	0.00922	2.04	3.88	45	59	24	45.8	59.6	23.9	380	48	61	24	236
5	9	0.0214	1.67	3.63	56	43	18	56.4	42	19.4	408	56	43	19	307
4	9	0.0214	1.67	2.97	25	48	18	24	47.7	16.5	1.3e+03	25	47	17	861
3	9	0.0214	1.67	3.31	38	30	50	39.5	30.8	49	1.15e+03	38	30	50	769
2	9	0.0214	1.67	5.42	8	36	37	8.53	35.2	36.8	384	8	36	37	290
1	9	0.0214	1.67	3.04	20	51	24	21.2	51.1	26.3	225	20	51	24	179
