Cluster Index	Z	x	y	z	
105	5.02	26	33	13
105	4.5	34	38	17
105	4.22	34	33	12
105	4.13	39	32	12
105	3.99	30	35	12
105	3.96	31	32	12
104	4.69	39	34	33
104	4.69	46	37	37
104	4.47	41	31	37
104	4.3	43	28	40
104	4.22	38	30	42
104	4.14	40	32	42
103	4.64	14	33	17
103	4.58	24	38	16
103	4.24	16	39	15
103	4.11	22	34	19
103	4.05	20	34	19
103	4.05	20	39	12
102	4.58	38	32	18
102	4.33	43	35	18
102	4.31	41	31	28
102	4.25	39	31	30
102	4.11	39	36	28
102	4.04	47	29	22
101	4.43	13	58	26
101	4.19	17	63	21
101	4.11	12	58	24
101	3.91	13	60	23
101	3.71	18	64	25
101	3.53	11	56	23
100	4.55	46	31	30
100	3.87	56	29	32
100	3.78	54	25	30
100	3.71	55	27	31
100	3.68	46	27	30
100	3.57	48	26	33
99	4.1	42	68	28
99	3.8	35	67	35
99	3.78	47	66	30
99	3.75	43	68	31
99	3.6	49	61	33
99	3.4	41	70	28
98	4.22	31	39	33
98	4.03	31	37	33
98	3.66	37	37	32
98	3.56	33	35	29
98	3.26	37	37	29
98	3.22	34	34	32
97	4.38	25	27	41
97	4.01	18	30	46
97	3.53	18	27	42
97	3.25	20	29	45
97	3.24	20	29	40
97	3.22	24	29	45
96	3.63	22	29	28
96	3.59	22	26	29
96	3.55	24	27	25
96	3.42	28	29	27
96	3.42	29	27	26
96	3.34	24	28	30
95	3.98	55	34	25
95	3.66	56	28	23
95	3.45	52	35	23
95	3.23	56	31	25
95	3.17	56	26	25
95	3	57	32	27
94	4.2	34	11	21
94	4.14	35	11	29
94	4.07	35	12	31
94	4	35	11	26
94	3.99	35	9	27
94	3.46	33	11	29
93	4.65	15	44	12
93	4.54	13	44	13
93	3.61	13	40	13
93	3.44	17	40	12
93	3.29	16	42	12
93	2.78	15	38	13
92	4.02	40	16	33
92	3.85	43	13	34
92	3.38	41	15	31
92	3.31	43	15	31
92	3.27	39	18	33
92	3.18	41	14	33
91	4.14	50	41	12
91	4.12	51	39	16
91	4.12	49	40	16
91	4.01	48	40	13
91	3.87	51	43	14
91	3.64	51	38	12
90	4.01	31	53	17
90	3.97	31	55	17
90	3.61	28	56	17
90	3.38	27	57	19
90	3.3	26	57	21
90	3.23	30	57	17
89	4.38	17	36	24
89	3.96	9	42	20
89	3.83	17	35	26
89	3.67	12	40	18
89	3.55	12	37	24
89	3.38	14	36	22
88	3.96	47	45	12
88	3.89	44	43	14
88	3.81	47	43	13
88	3.34	44	45	17
88	3.23	40	46	16
88	3.22	43	42	11
87	4.31	36	56	23
87	4.04	30	50	21
87	3.51	32	51	23
87	3.12	33	54	23
87	2.87	31	56	23
87	2.64	36	58	21
86	3.83	47	18	38
86	3.8	45	18	40
86	3.8	49	20	38
86	3.72	45	16	37
86	3.38	49	18	35
86	3.23	45	20	40
85	3.25	31	14	36
85	3.24	30	16	34
85	3.1	27	17	38
85	3.07	26	18	36
85	3.02	31	16	38
85	3.01	27	15	38
84	4.24	45	39	45
84	3.88	47	41	44
84	3.78	48	40	42
84	3.74	47	42	41
84	3.54	49	43	41
84	3.37	49	43	39
83	4.65	34	45	21
83	4.31	32	41	19
83	3.73	32	46	22
83	3.39	36	45	22
83	2.92	31	43	20
83	2.68	30	46	21
82	3.69	49	35	27
82	3.24	49	37	25
82	2.96	47	34	27
82	2.87	46	36	26
82	2.56	43	34	27
81	3.74	26	55	15
81	3.52	19	52	13
81	3.38	26	58	15
81	3.2	25	51	13
81	3.07	22	50	12
81	2.94	26	53	15
80	4.09	43	37	22
80	3.41	46	36	23
80	3.27	44	39	22
80	3.08	37	39	22
80	2.98	40	40	24
80	2.88	40	39	22
79	3.68	17	52	16
79	3.44	15	53	17
79	3.33	19	52	16
79	3.29	22	54	14
79	3.28	20	52	19
79	3.17	21	52	15
78	3.93	18	38	45
78	3.56	23	32	47
78	3.12	20	35	47
78	3.1	19	34	45
78	2.88	19	32	46
78	2.74	17	40	44
77	3.93	11	27	23
77	3.52	11	26	27
77	2.98	8	27	21
77	2.93	11	24	26
77	2.85	9	26	26
77	2.71	9	28	29
76	4.44	49	35	43
76	4.06	51	40	43
76	3.3	50	39	45
76	3.16	46	36	43
76	2.99	49	38	42
76	2.85	53	39	42
75	3.99	25	32	36
75	3.7	30	29	37
75	3.04	33	28	38
75	2.73	29	27	41
74	4.09	12	49	18
74	3.24	11	48	14
74	3.18	12	46	17
74	3.01	13	48	14
73	3.91	24	34	41
73	3.69	24	30	39
73	3.6	23	33	39
73	3.46	25	32	39
72	3.56	27	24	24
72	3.55	26	20	26
72	3.13	25	22	25
72	3.12	29	23	22
72	2.93	27	22	22
72	2.68	25	24	25
71	3.61	23	57	22
71	3.56	22	56	20
71	3.53	21	57	28
71	3.5	22	54	25
71	3.22	20	56	19
71	3.08	24	55	25
70	3.8	57	35	29
70	3.52	54	34	30
70	3.17	57	39	29
70	3.03	57	39	27
70	2.65	54	36	32
69	3.86	39	33	49
69	3.51	36	34	50
69	3.38	39	32	47
69	3.17	36	32	51
68	3.4	24	22	14
68	3.35	31	24	14
68	3.19	27	23	14
67	4.16	31	33	41
67	3.98	30	32	39
67	2.85	29	36	40
67	2.55	30	38	40
66	4.4	31	68	30
66	3.08	31	68	27
66	2.69	31	68	22
65	4.19	45	35	47
65	3.88	44	32	46
65	3.68	46	34	45
65	3.04	40	34	46
64	4.65	27	43	27
64	3.75	27	38	23
64	3.21	28	41	24
64	2.94	27	39	20
64	2.57	25	44	28
63	3.88	38	69	22
63	3.65	36	68	22
63	3.19	39	69	24
63	2.63	39	71	26
62	3.64	22	29	47
62	3.1	24	28	48
62	3	29	30	49
62	2.98	26	29	49
62	2.89	20	30	47
62	2.69	26	29	47
61	3.83	47	40	40
61	3.32	51	41	39
61	3.11	49	40	38
61	3.04	48	37	35
61	2.79	51	39	38
61	2.46	47	39	38
60	4.37	38	42	52
60	3.61	35	38	50
60	3.12	37	40	50
60	2.94	33	35	51
59	3.57	40	28	48
59	3.21	37	27	48
59	3.04	35	28	48
58	3.93	47	24	37
58	3.81	48	23	39
58	3.54	48	24	35
58	2.62	49	26	37
57	3.65	16	62	30
57	3.62	18	65	28
57	3.22	14	59	31
57	2.94	15	62	28
56	3.51	15	29	36
56	3.22	18	30	40
56	3.09	15	26	38
56	3.04	20	31	40
55	3.76	26	30	21
55	3.69	26	28	21
55	2.7	29	28	22
54	4.41	40	40	48
54	3.55	39	37	46
54	3.51	42	37	48
54	3.14	39	42	49
53	3.64	56	44	24
53	3.42	51	44	24
52	3.88	37	28	15
52	3.04	31	28	16
52	2.93	34	26	15
52	2.67	35	28	15
51	4.11	55	25	20
51	3.92	54	28	20
51	3.06	54	24	23
51	3.03	54	25	25
50	3.74	36	32	45
50	2.93	33	29	41
50	2.87	36	29	43
50	2.56	35	30	41
49	3.6	17	27	16
49	3.48	17	28	14
49	2.86	17	25	14
48	3.28	33	49	18
48	3.21	30	48	19
48	2.91	33	50	16
47	3.62	23	48	20
47	3.55	25	48	18
47	3.05	25	45	18
46	4.36	38	63	37
46	3.28	39	60	36
45	4.08	16	37	44
45	3.94	16	35	44
45	3.56	17	35	40
45	3.28	16	34	42
45	3.02	15	39	43
44	3.41	49	42	34
44	3.33	47	43	33
44	2.74	51	45	32
44	2.66	47	43	30
43	3.63	21	40	38
43	3.26	25	39	37
43	3.03	25	38	35
42	3.65	33	32	27
42	3.49	35	32	28
42	3.44	35	32	26
42	3.4	38	33	27
41	4.26	25	70	28
41	4.24	22	70	28
41	2.48	28	69	27
40	3.58	42	54	14
40	3.53	44	51	12
40	3.38	42	51	16
40	2.5	43	50	14
39	2.81	30	16	14
39	2.75	27	14	14
39	2.53	23	16	15
38	4.84	34	40	40
38	4.78	37	41	41
38	3.7	35	43	41
37	3.88	22	49	34
37	3.61	22	45	35
37	2.96	23	47	36
37	2.71	23	49	32
37	2.43	22	51	32
36	3.33	9	42	34
35	3.87	19	11	24
35	2.92	22	10	22
35	2.82	24	8	22
35	2.5	23	11	24
34	3.23	20	21	29
