Cluster Index	Z	x	y	z	
134	6.64	27	61	31
134	6.33	30	61	24
134	6.16	18	63	24
134	6.15	30	62	30
134	6.1	32	65	20
134	5.98	44	66	22
133	5.91	39	56	41
133	5.26	34	61	37
133	5.11	40	63	39
133	5.09	37	62	38
133	5.01	31	63	40
133	4.93	34	59	36
132	5.75	51	58	30
132	5.12	51	57	28
132	5.12	46	59	27
132	5.1	44	57	27
132	5.03	53	59	27
132	4.97	49	57	29
131	6.08	19	64	20
131	5.27	13	58	20
131	5.22	13	55	20
131	5.05	15	61	21
131	4.88	16	59	20
131	4.51	20	60	19
130	5.15	30	49	16
130	4.92	30	52	18
130	4.48	27	50	16
130	4.33	27	45	16
130	4.32	28	52	17
130	4.13	30	51	16
129	5.34	23	57	17
129	5.13	24	57	19
129	4.97	28	60	17
129	4.78	20	55	19
129	4.71	28	58	16
129	4.43	26	57	16
128	5.04	28	62	37
128	4.81	27	64	35
128	4.73	31	59	37
128	4.44	29	59	35
128	4.44	30	62	37
128	4.01	28	62	40
127	7.81	33	11	29
127	7.03	33	11	27
127	5.11	33	12	25
127	5.11	33	14	32
127	4.88	34	11	22
127	4.55	35	12	25
126	5.7	33	56	32
126	5.51	36	58	34
126	4.51	36	60	34
126	4.35	38	59	33
125	5.05	17	61	32
125	5.01	19	62	28
125	4.98	20	59	32
125	4.78	18	61	30
125	4.47	20	61	32
125	3.8	22	61	33
124	5.02	23	67	33
124	4.78	22	62	37
124	4.57	20	58	38
124	4.55	22	64	36
124	4.21	23	63	34
124	4.12	22	60	37
123	4.81	30	57	31
123	4.5	26	59	32
123	4.08	26	57	32
122	3.71	19	18	13
122	3.7	23	17	13
122	3.5	21	19	13
121	5.81	46	63	34
121	4.7	45	63	30
121	3.67	44	62	32
120	5.75	35	67	34
120	5.49	34	65	33
120	5.26	35	70	33
119	4.98	17	59	30
119	4.84	19	57	29
118	4.29	52	33	26
118	3.97	53	30	27
118	3.69	54	28	27
118	3.32	54	32	24
117	6.03	46	66	22
117	5.17	49	63	23
117	5.11	47	64	22
117	4.26	47	63	24
117	4.2	47	65	26
116	4.65	37	34	31
116	4.25	40	30	30
115	6.14	54	57	28
115	5.95	53	55	30
115	5.22	52	56	33
115	3.68	52	55	28
115	3.5	53	53	31
114	4.63	38	12	12
113	4	32	18	13
113	3.81	34	14	13
113	3.57	36	17	13
112	4.54	21	60	29
112	4.5	23	60	28
112	3.67	23	62	30
112	3.54	19	60	27
111	6.94	35	10	29
111	3.87	35	13	33
110	5.37	51	52	33
110	4.65	51	53	31
110	3.65	52	51	31
110	3.47	54	48	31
109	4.34	54	32	28
109	4.15	55	35	31
109	3.69	55	33	30
109	3.6	54	30	30
108	4.82	31	56	16
108	4.39	31	60	15
107	4.59	43	51	13
107	4.04	44	53	11
106	4.69	14	46	31
106	3.74	16	44	30
106	3.6	14	45	29
105	5.04	41	57	23
105	4.39	43	58	23
104	4.14	48	57	24
104	4.14	49	55	24
103	4.47	26	56	38
103	4.1	24	57	39
103	3.42	26	59	37
102	5.1	25	66	30
101	4.88	48	30	18
100	5.46	34	55	36
99	4.23	12	49	34
99	4.23	12	48	36
99	4.21	11	45	36
98	4.88	41	51	38
98	3.78	41	53	39
97	5.12	25	69	33
97	4.82	27	66	32
97	4.71	24	66	35
96	3.85	44	65	29
96	3.61	45	66	27
95	3.69	33	30	24
94	4.53	13	56	28
94	4.12	11	57	30
94	3.59	13	59	30
93	4.46	18	12	23
93	3.96	20	10	24
93	3.73	16	13	23
92	4.85	15	59	34
91	5.41	13	17	26
90	4.25	23	64	28
90	4.08	25	65	28
89	3.57	27	59	41
89	3.31	27	56	41
88	3.76	43	29	26
87	3.53	56	32	25
86	5.71	19	64	32
86	3.71	21	65	30
85	4.23	10	46	19
85	3.82	10	46	16
85	3.81	11	48	16
84	4.49	28	68	33
84	4.26	30	67	32
83	4.62	43	56	36
82	3.45	36	50	18
81	4.15	31	54	34
80	5.94	29	59	40
80	4.23	28	57	39
79	4.06	52	36	31
78	4.07	49	32	35
77	4.46	45	53	34
77	3.59	47	54	34
76	4.74	37	57	26
76	4.05	36	56	24
75	4.61	50	60	26
74	3.78	10	49	27
73	4.8	20	65	25
72	4.17	46	58	35
72	4.07	44	59	36
72	3.45	42	60	37
71	4.14	30	56	24
