Cluster Index	Z	x	y	z	
111	4.8	27	69	25
111	4.24	20	68	25
111	3.87	29	70	24
111	3.87	24	69	27
111	3.84	22	68	26
111	3.8	25	69	25
110	5.18	37	38	27
110	4.66	39	32	31
110	4.61	37	37	29
110	4.04	37	40	28
110	3.8	35	39	30
109	4.99	45	66	24
109	4.5	48	63	26
109	4.32	46	66	28
109	4.26	42	68	25
109	4.05	44	67	26
109	3.88	47	66	25
108	4.71	52	40	34
108	4.45	56	41	35
108	3.91	52	38	29
107	5.22	29	39	28
107	3.93	31	40	27
107	3.66	30	37	29
106	4.97	15	35	36
106	3.99	13	34	39
106	3.49	11	36	38
105	5.47	56	38	23
105	4.67	54	35	23
105	3.75	57	37	21
105	3.64	53	38	24
105	3.51	57	41	24
104	4.68	54	29	20
104	4.47	51	29	19
104	3.86	54	31	21
104	3.48	56	31	22
103	4.32	38	36	21
103	3.86	36	38	22
103	3.29	40	38	20
103	3.15	42	37	19
103	3.11	42	39	18
102	4.48	33	43	46
102	3.67	32	40	46
102	3.33	32	44	44
101	4.06	29	41	31
101	3.75	26	39	31
100	4.37	17	47	30
100	4.31	17	45	32
100	3.76	15	47	33
100	3.43	14	45	33
99	4.47	51	51	32
99	4.08	50	52	35
99	4.04	48	52	37
99	4.01	49	54	34
98	4.45	51	34	26
98	4.18	48	33	26
97	4.12	44	50	34
96	4.91	20	51	34
96	4.22	21	48	33
95	4.42	50	36	31
95	4.36	52	35	33
95	4.26	55	33	33
94	3.94	43	31	18
94	3.89	41	33	18
93	4.19	45	39	31
93	3.64	45	37	31
93	3.57	46	37	29
92	4.8	16	47	27
91	5.05	50	39	28
90	6.11	48	36	37
89	5.78	52	37	39
89	4.25	52	36	41
89	3.41	50	35	41
88	4.44	12	38	31
88	3.85	13	39	29
87	4.09	50	28	12
87	3.58	50	24	12
86	4.18	15	47	36
86	3.67	16	49	34
85	3.61	23	50	37
85	3.31	20	49	40
84	3.83	29	12	20
84	3.59	25	12	20
83	4.3	47	33	35
83	3.91	50	33	34
82	3.83	49	38	25
82	3.54	51	39	24
81	4.29	35	33	26
81	4.28	33	32	27
80	4.76	25	33	31
80	3.86	27	34	32
80	3.45	29	34	33
79	3.64	36	42	30
79	3.55	38	40	31
79	3.3	36	45	30
78	4.52	41	14	19
78	4.11	44	15	18
77	3.79	43	37	22
76	4.28	15	49	30
76	3.67	14	50	33
75	4.27	29	33	23
75	3.68	33	35	24
75	3.36	32	33	23
74	4.38	55	34	30
74	3.65	54	36	32
73	4.75	32	29	28
72	3.76	18	63	28
72	3.44	19	64	30
71	4.3	48	17	22
70	3.99	30	37	52
70	3.95	28	36	51
69	3.7	17	43	29
68	3.65	46	47	23
68	3.58	46	45	21
68	3.32	48	47	21
67	4.55	49	31	37
66	5.48	8	36	26
66	3.87	10	38	26
65	4.23	51	34	36
65	3.79	53	32	38
64	4.36	11	44	34
64	4.1	11	42	34
64	3.87	13	44	35
63	3.69	48	56	33
63	3.44	49	58	31
62	4.31	12	49	34
62	3.66	13	53	32
61	3.6	20	43	38
60	3.63	42	12	25
60	3.42	40	11	25
60	3.25	41	11	27
59	3.87	25	15	19
58	3.87	31	54	34
57	3.4	31	41	32
56	3.78	34	46	41
56	3.33	34	44	42
55	4.32	43	33	37
54	3.82	52	31	21
53	4.23	40	13	32
52	3.69	33	69	25
52	3.54	31	69	25
51	3.95	56	34	36
50	3.91	53	44	25
49	4.05	44	28	36
48	3.95	31	45	40
47	4.18	11	42	26
46	4.55	39	33	27
46	4.36	39	31	26
45	4.04	31	35	26
44	3.67	46	48	36
44	3.54	46	46	36
43	3.77	15	55	30
42	4.09	34	55	36
41	4.01	43	35	18
40	3.77	19	39	44
39	3.82	49	33	18
38	3.71	45	16	23
37	4.06	46	21	19
36	4	22	33	24
35	4.06	41	30	29
34	3.82	47	47	19
34	3.68	45	47	19
33	6.21	51	49	35
32	4.17	53	30	30
31	5.02	19	16	23
31	3.94	17	15	23
30	3.5	35	41	37
30	3.18	36	39	37
29	4.32	38	34	23
28	4.3	33	16	23
27	3.76	50	20	27
26	3.66	42	18	20
25	4.08	43	17	26
24	4.38	49	25	38
24	3.27	49	26	36
23	4.89	20	52	24
22	3.76	49	34	15
21	4.41	19	14	32
21	3.94	17	15	32
20	3.62	47	58	30
19	4.29	49	49	31
18	3.66	27	46	38
17	4.73	19	12	25
16	3.57	47	30	40
15	4.71	43	38	26
14	3.77	35	31	50
13	3.58	38	69	27
12	4.27	19	46	34
11	3.59	12	40	33
10	3.91	20	35	40
9	3.59	21	42	44
8	3.7	18	27	38
7	3.94	40	10	20
6	3.72	19	56	29
5	4.49	31	43	26
4	3.43	38	10	28
3	4.58	54	42	30
3	3.64	54	43	28
2	3.71	39	14	35
1	3.22	51	47	26
1	3.17	51	49	26
