Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
28	31	1.51e-19	18.8	4.27	43	68	23	45.1	66.2	24.7	757	42	68	24	416
27	21	1.31e-14	13.9	4.58	44	47	34	46.5	48.8	35.1	289	49	49	35	174
26	12	2.02e-09	8.7	4.15	49	30	37	49.7	29.5	37.8	272	50	29	38	184
25	9	1.79e-07	6.75	3.75	21	41	40	21.6	41.3	40	146	20	43	41	119
24	8	1.07e-06	5.97	3.96	50	53	32	49.4	53.1	34.5	334	48	53	37	219
23	8	1.07e-06	5.97	4.09	44	30	36	44.5	28.9	36.7	196	44	29	37	163
22	7	5.84e-06	5.23	4.37	20	68	25	19.9	66.9	26	513	19	67	25	348
21	6	3.54e-05	4.45	4.28	18	27	38	16.7	27.6	38	199	18	27	38	171
20	6	3.54e-05	4.45	4.54	25	68	19	25.5	67.3	18.3	893	26	67	18	539
19	5	0.000238	3.62	4.56	46	64	20	44.5	64.9	19.5	938	46	64	20	745
18	4	0.00182	2.74	3.83	20	65	19	21	65.7	19.2	971	21	66	19	623
17	4	0.00182	2.74	3.92	17	17	22	17	16.5	22.3	369	17	17	23	304
16	4	0.00182	2.74	3.68	20	45	33	19.3	46	32.5	149	19	46	33	117
15	4	0.00182	2.74	3.29	13	26	20	11.5	26.5	20	753	11	27	20	622
14	4	0.00182	2.74	4.15	39	69	26	38	69	26.5	665	39	69	26	576
13	4	0.00182	2.74	3.89	15	60	26	15	60	27.5	439	15	60	27	348
12	4	0.00182	2.74	4.3	15	46	36	14.8	46.2	35.5	337	15	46	36	258
11	4	0.00182	2.74	4	42	14	23	42.2	14.2	23	382	43	14	23	273
10	4	0.00182	2.74	3.86	20	38	39	19.5	38	38.5	151	19	39	39	128
9	3	0.0166	1.78	3.43	19	48	35	19.3	48	35.3	161	20	49	35	150
8	3	0.0166	1.78	3.82	48	62	19	48	62.3	19.3	866	48	63	19	516
7	3	0.0166	1.78	3.61	18	63	29	18	63	29.3	332	19	64	29	267
6	3	0.0166	1.78	3.27	17	49	37	17.3	48.7	37.7	200	17	49	37	194
5	3	0.0166	1.78	3.52	16	28	40	15.7	28	40.3	261	16	28	41	214
4	3	0.0166	1.78	5.66	41	14	30	40.7	13.4	30.6	274	41	14	30	229
3	3	0.0166	1.78	3.34	10	32	30	9.01	32.3	30.3	360	9	32	30	227
2	3	0.0166	1.78	4.03	15	35	19	15.6	34.1	19	301	16	33	19	226
1	3	0.0166	1.78	3.61	52	37	32	52.6	36.4	33	172	53	36	34	147
