Cluster Index	Z	x	y	z	
18	3.97	40	59	20
18	3.72	40	59	22
18	3.35	39	56	19
17	3.61	42	54	23
17	3.42	45	52	22
16	4.28	24	63	21
16	3.7	24	61	18
15	3.8	47	56	22
14	3.84	38	63	21
14	3.57	38	65	21
13	4.11	50	52	29
13	3.39	48	51	30
12	3.89	23	62	25
12	3.65	22	60	25
12	3.39	21	63	25
11	3.41	30	62	25
11	3.28	30	60	26
10	4.01	39	65	27
10	3.88	41	64	28
9	3.57	28	59	16
8	3.73	26	63	18
7	3.86	34	46	18
6	3.46	35	58	29
5	4.19	55	41	23
4	4.43	47	53	18
4	3.63	49	52	18
3	3.73	35	62	20
2	3.76	23	62	23
1	4.33	45	57	28
