Cluster Index	Z	x	y	z	
52	3.81	25	27	18
52	3.79	21	22	19
52	3.71	23	27	19
52	3.65	22	30	20
52	3.63	24	31	18
52	3.6	23	33	18
51	4.06	46	27	22
51	3.6	47	27	20
51	3.45	48	24	19
51	3.36	47	30	20
51	3.35	45	28	16
51	3.18	50	31	23
50	4.35	16	26	19
50	4.06	13	27	20
50	3.81	9	27	20
50	3.28	8	29	22
50	3.21	12	26	18
50	2.86	15	22	19
49	3.61	44	31	35
49	3.58	44	29	36
49	3.58	42	24	35
49	3.15	43	23	33
49	3.14	43	26	36
49	3.01	45	31	38
48	3.48	38	27	26
48	3.31	40	26	23
48	3.29	39	22	26
48	3.29	38	24	27
48	2.83	37	22	24
48	2.6	36	23	28
47	3.32	38	16	13
47	3.28	39	19	14
47	3.1	35	16	13
47	2.96	41	18	13
47	2.77	45	19	13
47	2.69	33	17	13
46	3.34	43	19	19
46	3.29	38	19	20
46	3.15	40	19	20
46	3.02	40	20	16
46	2.99	38	16	19
46	2.99	37	21	21
45	3.18	27	16	13
45	2.99	24	15	13
45	2.84	29	20	14
45	2.84	32	19	14
45	2.76	31	21	14
45	2.75	34	20	14
44	3.62	27	33	39
44	3.54	24	33	41
44	3.44	21	33	36
44	2.95	27	33	36
44	2.92	22	35	41
44	2.82	19	34	36
43	4.16	23	27	37
43	3.25	21	29	38
43	3.07	23	23	35
43	2.98	22	30	40
43	2.92	26	25	38
43	2.89	20	27	37
42	3.45	41	29	19
42	3.43	42	34	20
42	3.36	39	29	21
42	3.2	43	31	19
42	3.17	39	28	18
42	2.9	37	30	19
41	3.31	25	25	25
41	3.26	23	21	24
41	3.02	28	23	25
41	2.95	28	21	25
41	2.76	30	19	26
41	2.69	29	22	23
40	3.47	19	35	19
40	3.46	16	32	22
40	3.18	17	37	19
40	2.97	15	32	19
40	2.96	15	36	19
40	2.83	17	34	19
39	3.84	39	31	23
39	3.79	44	30	27
39	3.72	41	29	31
39	3.66	40	29	24
39	3.46	42	30	25
39	2.96	43	27	29
38	3.72	8	38	25
38	3.29	11	42	25
38	3.2	11	42	22
38	2.8	10	40	23
37	3.35	34	20	19
37	3.28	30	20	19
37	3.18	27	21	20
37	3.18	31	21	21
37	3.17	27	19	21
37	2.73	32	19	19
36	3.43	48	32	36
36	3.24	49	29	36
36	3.01	51	33	40
35	3.58	43	20	31
35	3.58	45	18	32
35	3.38	48	22	30
35	3.11	46	20	30
35	2.96	46	17	30
34	3.85	16	24	22
34	3.69	11	26	25
34	3.45	17	26	22
34	3.35	15	23	25
33	3.02	28	24	13
33	2.77	30	24	13
33	2.69	25	21	13
33	2.44	22	21	13
32	3.7	14	46	36
32	3.41	18	45	35
31	3.11	31	43	20
31	2.82	34	45	21
31	2.76	34	42	20
31	2.57	34	42	18
30	3.64	48	27	26
30	2.95	46	25	26
30	2.95	51	26	26
30	2.88	50	28	25
29	3.43	48	23	24
29	3.03	46	22	23
29	2.93	51	23	23
29	2.93	49	22	22
29	2.9	50	25	22
28	3.05	17	34	44
28	2.91	17	39	42
28	2.88	14	40	41
28	2.63	17	37	41
28	2.57	17	34	41
27	3.64	14	38	32
27	2.89	18	37	33
27	2.88	16	36	33
27	2.87	13	39	30
26	3.72	42	18	24
26	3.63	42	22	23
26	2.48	40	24	22
25	4.48	30	17	43
25	3.33	30	18	40
25	3.16	30	22	44
25	2.86	28	19	43
25	2.68	27	18	41
24	3.42	41	27	15
24	2.97	39	29	16
24	2.69	42	28	13
24	2.45	39	27	16
23	3.2	27	27	48
23	2.8	24	26	47
23	2.68	25	29	48
23	2.65	23	29	47
22	3.22	30	27	37
22	2.7	29	32	35
22	2.65	26	28	36
22	2.53	29	29	35
21	3.14	24	27	28
21	3.04	22	26	27
21	2.47	25	25	28
20	3.79	38	22	13
20	3.65	39	24	12
20	3.35	37	25	12
19	4.58	16	51	38
19	2.98	18	54	37
19	2.54	16	48	39
18	3.46	43	13	28
18	2.94	41	13	31
17	3.15	33	31	36
17	2.74	38	31	35
16	3.39	21	37	21
16	3.08	23	36	16
16	3.07	21	38	17
16	3.03	23	36	19
15	3.68	14	35	23
15	2.95	11	32	24
14	3.76	10	36	15
14	3.63	10	41	16
14	3.22	11	38	15
14	3.05	12	42	16
13	2.83	11	29	29
13	2.45	9	28	30
12	3.18	15	53	21
12	2.87	12	53	24
12	2.75	14	53	23
11	3.77	17	52	11
11	2.99	14	52	13
11	2.83	16	53	13
10	3.45	27	34	14
10	2.67	25	32	12
9	3.63	22	25	44
8	2.76	38	24	18
8	2.65	43	24	18
7	3.97	23	17	23
7	3.47	26	17	24
7	3.39	21	17	23
7	2.53	24	16	25
6	3.27	37	47	32
6	2.72	35	47	31
6	2.66	34	47	33
5	2.72	18	20	13
5	2.49	17	23	13
4	3.27	10	31	16
4	2.92	12	32	18
3	2.91	44	14	19
3	2.91	41	16	18
3	2.59	45	16	19
2	3.79	18	47	32
2	2.93	20	46	34
1	3.3	28	11	24
1	2.86	23	12	25
