Cluster Index	Z	x	y	z	
20	4.03	38	38	18
20	3.88	32	32	18
20	3.66	37	34	19
20	3.57	43	37	22
20	3.45	39	35	16
20	3.43	40	32	18
19	3.95	28	34	19
19	3.77	26	40	19
19	3.66	26	35	16
19	3.45	30	41	19
19	3.42	25	31	19
19	3.29	22	40	21
18	4.11	52	28	24
18	3.62	47	30	22
18	3.52	50	31	21
18	3.48	53	30	23
18	3.08	51	24	24
18	2.91	46	28	21
17	3.42	45	29	43
17	3.33	49	34	40
17	3.25	50	32	40
17	3.25	47	27	41
17	3.18	54	26	33
17	3.09	51	25	37
16	3.96	32	39	38
16	3.83	34	39	39
16	3.56	37	34	40
16	3.29	36	31	41
16	3.2	38	33	38
16	3.14	38	35	38
15	3.69	17	43	18
15	3.53	23	45	18
15	3.09	16	41	19
15	3.06	19	46	19
15	2.92	21	44	18
15	2.82	25	44	19
14	2.95	52	35	20
14	2.89	53	35	22
14	2.77	56	33	17
14	2.75	55	35	18
14	2.63	54	32	20
13	2.86	49	35	17
13	2.6	48	36	14
12	3.12	42	19	15
12	2.68	44	24	14
12	2.66	44	20	14
12	2.52	43	26	13
11	3.18	45	58	22
11	2.98	46	56	21
11	2.81	44	61	22
10	3.88	53	33	37
10	3.66	52	33	40
10	3.42	51	30	40
9	3.66	31	36	10
9	3.54	35	34	10
9	3.35	34	38	10
9	3	35	36	10
8	4.01	21	14	16
8	3.11	22	17	16
7	3.13	45	19	19
6	4.16	42	21	27
6	3.19	42	24	27
6	2.78	39	23	28
5	3.3	42	10	26
5	3.25	45	12	26
5	2.82	46	13	24
4	3.83	50	26	19
4	2.65	52	26	18
3	4.54	43	47	29
3	3.17	42	51	29
3	2.83	44	52	29
3	2.77	43	49	29
2	3.53	34	44	51
2	2.71	35	47	49
1	2.78	45	36	47
1	2.69	44	33	47
