Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	83	1.97e-19	18.7	4.03	38	38	18	38.8	33.8	18.3	1.3e+04	38	35	16	4.12e+03
19	71	3.02e-17	16.5	3.95	28	34	19	26	36.6	18.2	1.72e+04	26	38	18	5.8e+03
18	66	2.68e-16	15.6	4.11	52	28	24	49.9	28.8	22.4	7.89e+03	43	25	19	2.42e+03
17	43	1.39e-11	10.9	3.42	45	29	43	48.8	28.6	40	6.39e+03	46	28	44	2.57e+03
16	41	3.89e-11	10.4	3.96	32	39	38	35.7	35.4	39	2.76e+03	32	39	38	1.55e+03
15	32	4.95e-09	8.31	3.69	17	43	18	20.4	45	18.4	2.23e+04	21	47	18	7.53e+03
14	20	7.03e-06	5.15	2.95	52	35	20	53.2	34.4	19.7	9.31e+03	54	34	18	3.27e+03
13	16	0.000107	3.97	2.86	49	35	17	49.3	34.7	16.5	8.51e+03	50	35	16	4.2e+03
12	14	0.000455	3.34	3.12	42	19	15	42.8	21.6	14.2	3.38e+03	44	23	14	2.42e+03
11	14	0.000455	3.34	3.18	45	58	22	45.5	58.5	21.9	2.62e+03	46	61	21	1.51e+03
10	14	0.000455	3.34	3.88	53	33	37	52.5	32	39	4.88e+03	52	33	40	2.58e+03
9	13	0.000963	3.02	3.66	31	36	10	33.5	35.9	10.1	2.52e+04	35	34	10	1.4e+04
8	13	0.000963	3.02	4.01	21	14	16	20.4	15.6	16.1	1.13e+04	20	16	16	6.35e+03
7	12	0.00208	2.68	3.13	45	19	19	44.3	19.6	19.2	1.35e+04	45	18	19	6.4e+03
6	11	0.00457	2.34	4.16	42	21	27	40.7	22.8	26.9	2.68e+03	38	23	28	1.65e+03
5	11	0.00457	2.34	3.3	42	10	26	43.8	11.4	25.6	2.61e+03	44	12	26	1.9e+03
4	11	0.00457	2.34	3.83	50	26	19	50.6	26.8	19.4	4.59e+03	50	26	19	3.31e+03
3	10	0.0103	1.99	4.54	43	47	29	43.3	48.5	29.1	1.73e+03	43	47	29	1.32e+03
2	9	0.0237	1.62	3.53	34	44	51	34	45.1	50.1	5.2e+03	34	44	50	3.41e+03
1	9	0.0237	1.62	2.78	45	36	47	44.3	34.6	46.6	4.6e+03	44	33	47	3.53e+03
