Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	56	2.49e-14	13.6	3.79	49	29	21	50	28.1	22.6	4.51e+03	52	29	23	2.12e+03
15	51	2.66e-13	12.6	5.01	47	15	19	42.6	18.5	19.1	1.5e+04	47	16	19	4.88e+03
14	40	6.54e-11	10.2	3.73	40	32	18	37.1	32.6	18.2	8.16e+03	37	38	18	4.01e+03
13	29	2.75e-08	7.56	3.65	45	29	43	47.5	28.3	41.9	6.68e+03	46	28	44	2.79e+03
12	25	2.98e-07	6.53	3.37	24	16	19	26.5	17.9	17.6	4.2e+03	24	15	19	2.71e+03
11	21	3.64e-06	5.44	3.36	41	29	46	41.3	29.8	45.6	6.57e+03	43	27	46	2.68e+03
10	16	0.000107	3.97	4.2	52	33	40	52.5	32.7	39.1	5.84e+03	52	33	40	2.54e+03
9	12	0.00208	2.68	3.49	12	48	35	12.2	48.6	35.3	4.09e+03	13	52	34	2.7e+03
8	11	0.00457	2.34	2.95	32	28	35	34.1	27.1	34.7	3.56e+03	34	25	34	2.08e+03
7	10	0.0103	1.99	3.14	38	32	39	37	31.9	40.6	1.95e+03	38	32	39	1.4e+03
6	10	0.0103	1.99	3.58	26	31	20	25.8	32.5	19.2	9.76e+03	27	34	19	4.41e+03
5	9	0.0237	1.62	3.27	43	42	20	41.3	42.3	18.4	3.21e+03	41	42	18	2.52e+03
4	9	0.0237	1.62	3.02	23	9	20	24.2	11.5	18.5	1.05e+04	24	14	17	4.76e+03
3	9	0.0237	1.62	3.01	39	14	22	39.3	13.9	22.8	5.7e+03	37	13	21	1.74e+03
2	9	0.0237	1.62	2.86	33	28	20	31.7	27.7	18.1	3.28e+03	32	29	19	2.27e+03
1	9	0.0237	1.62	3.4	44	27	32	43	26.2	32	1.56e+03	43	24	32	1.1e+03
