Cluster Index	Z	x	y	z	
128	6.43	37	49	21
128	5.66	35	51	23
128	5.64	32	50	22
128	4.86	39	55	24
128	4.84	36	51	20
128	4.73	33	53	20
127	4.93	39	51	30
127	4.77	38	49	29
127	4.5	27	50	30
127	4.42	31	49	29
127	4.25	30	49	32
127	4.09	32	49	25
126	4.1	49	19	13
126	3.99	51	24	13
126	3.97	50	22	13
125	4.4	19	63	20
125	4.01	16	61	21
125	3.9	20	61	20
124	4.62	30	61	20
124	4.5	29	57	22
124	4.48	33	55	20
124	4.36	34	56	18
124	4.32	31	57	20
124	3.8	29	56	20
123	4.91	41	58	22
123	4.73	44	58	23
123	4.29	43	58	19
123	3.32	39	57	18
123	3.32	39	59	21
122	4.3	27	56	41
122	4.08	27	56	44
122	3.97	30	57	42
122	3.8	26	54	43
121	3.61	21	46	11
121	3.56	23	46	12
121	3.48	22	44	11
121	3.35	20	50	12
121	3.3	18	52	11
120	4.39	26	62	38
120	3.78	24	59	39
120	3.28	22	57	38
119	5.31	34	61	30
119	4.41	40	64	30
119	4.13	37	64	30
119	3.4	34	64	30
119	3.38	36	64	32
118	4.24	22	52	23
118	3.77	25	50	22
118	3.75	27	48	21
117	3.77	24	63	20
117	3.77	22	62	21
117	3.67	24	61	20
117	3.51	25	58	21
117	3.12	25	58	19
116	4.76	34	45	21
116	4.3	31	44	21
115	4.07	23	56	31
115	3.83	24	54	30
115	3.39	25	51	32
114	3.83	46	18	28
114	3.61	47	22	27
113	4	21	52	17
113	3.94	21	54	17
113	3.9	18	52	18
112	4.6	46	32	16
112	4.6	44	34	17
112	3.68	44	36	17
112	3.58	48	31	17
111	5.61	39	65	24
110	3.94	15	57	20
110	3.89	14	57	22
110	3.78	16	55	21
109	5.02	42	54	24
109	3.44	40	52	23
108	4.34	34	65	25
108	4.29	34	67	24
107	5.09	28	67	24
107	4.06	24	68	26
107	3.98	29	68	26
106	4.25	23	51	16
106	3.76	22	49	15
106	3.2	24	54	16
105	4.86	32	18	14
105	4.46	32	17	16
105	4.24	32	15	14
104	4.33	28	63	28
104	3.88	30	62	27
104	3.37	30	64	27
103	3.98	45	23	14
102	5.09	40	54	41
102	3.89	41	57	39
101	4.23	28	60	18
101	4.03	30	60	18
101	3.73	27	62	17
100	4.49	16	51	25
100	4.13	18	49	24
99	4.43	28	54	25
99	4.36	30	55	24
98	3.88	39	52	18
98	3.77	39	54	19
97	4.3	21	50	44
97	3.63	21	52	43
97	3.39	23	53	43
96	4.28	39	59	31
96	4.13	40	57	30
96	3.7	39	60	29
95	4.44	19	59	26
95	4.2	17	59	25
95	3.87	21	58	24
94	3.94	33	11	30
94	3.53	33	12	28
93	4.04	27	50	19
92	4.81	14	45	25
92	3.44	13	48	26
91	3.75	41	37	45
91	3.72	42	38	47
90	4.21	50	57	24
89	4	48	29	40
88	4.2	37	55	29
88	3.89	40	54	31
87	5.43	15	53	24
87	4.32	17	54	23
87	4.19	16	56	25
86	3.76	55	41	23
85	4	46	17	12
84	4.52	44	52	30
84	4.24	41	51	31
83	4.2	42	47	15
83	3.33	41	49	16
83	3.23	40	51	14
82	3.69	42	28	14
82	3.61	41	27	16
81	3.91	38	61	39
80	4.2	50	18	28
80	3.35	51	20	27
79	4.02	39	34	46
79	3.45	42	34	45
78	3.74	32	24	46
77	3.86	23	35	47
76	4.28	34	27	13
75	4	37	59	29
74	3.53	34	43	49
73	3.91	12	53	28
72	3.88	39	54	16
71	3.34	21	48	29
70	4.28	40	11	19
69	3.79	45	61	31
68	3.92	52	30	17
67	3.86	42	32	17
67	3.43	41	34	17
66	3.74	42	30	45
65	3.56	12	48	14
64	3.88	20	52	13
63	3.44	19	57	19
62	4.16	46	51	19
62	3.74	44	51	20
61	3.29	45	30	42
60	3.64	37	33	45
60	3.64	36	32	47
59	5.26	34	62	22
59	3.36	36	62	21
58	3.37	44	65	22
58	3.36	44	62	21
57	4.23	42	13	19
56	4.15	21	64	25
55	4.22	27	61	40
54	3.81	19	55	25
53	3.64	37	33	50
52	4.2	52	30	23
51	6.29	30	62	24
50	3.48	35	17	24
49	4.14	23	56	22
48	3.5	30	53	29
47	4.02	50	38	23
46	3.36	49	31	30
45	5.47	34	56	23
44	3.58	49	21	30
43	3.57	18	52	29
42	3.49	44	15	22
42	3.31	44	16	24
41	3.78	18	63	30
40	4.04	30	67	19
39	3.78	25	64	18
38	4.05	35	59	20
38	3.42	34	61	18
37	3.68	39	61	18
36	3.8	49	35	26
35	3.57	26	34	30
34	4.33	40	63	27
33	4.08	51	39	19
32	4.09	52	34	21
31	3.46	29	30	25
30	4.04	44	30	25
29	4.7	50	50	19
28	4.13	44	63	23
27	3.66	43	49	18
26	3.61	17	54	19
25	3.28	12	45	27
24	4.16	42	18	18
23	3.72	24	66	26
22	5.09	43	65	35
21	3.93	38	51	45
20	4.17	21	29	13
19	3.87	35	43	46
19	3.85	36	44	44
18	4.09	45	38	43
17	4.44	24	28	15
16	3.79	26	30	43
15	3.77	42	19	15
14	3.9	20	64	31
13	3.48	32	20	43
12	3.66	29	29	49
11	4.06	26	44	32
10	3.59	26	56	16
10	3.42	26	54	17
9	4.02	35	37	30
8	4.22	33	33	51
7	4.35	34	55	31
6	3.73	50	58	30
6	3.27	49	58	32
5	4.71	28	61	30
5	3.99	27	59	30
4	4.74	28	55	31
4	3.95	26	56	31
3	3.63	37	43	41
2	3.4	38	30	50
1	3.37	31	64	39
