Cluster Index	Z	x	y	z	
68	4.7	50	49	20
68	4.19	53	47	24
68	4.07	51	46	20
68	3.74	51	51	20
68	3.7	52	47	18
67	4.67	51	37	40
67	4.24	52	41	38
67	3.73	51	36	36
67	3.7	50	37	38
66	4.9	53	44	33
66	4.37	50	44	34
66	4.26	51	42	34
66	4.01	46	40	35
65	4.19	52	41	23
65	4.09	53	42	25
65	4.02	54	37	26
65	3.97	55	39	24
64	4.24	47	42	43
64	4.06	47	39	45
64	3.75	45	42	44
64	3.56	44	39	45
63	4.17	53	35	29
63	3.79	50	34	30
63	3.41	52	34	31
62	4.1	15	36	32
62	4.06	17	37	31
61	4.41	13	40	27
61	3.49	14	38	27
61	3.49	16	38	27
60	3.94	33	50	47
60	3.54	30	49	48
59	3.94	32	23	30
58	4.15	14	28	28
58	3.46	16	29	29
57	4.02	37	35	27
57	4	36	39	26
56	4.36	52	44	19
56	3.55	50	43	18
56	3.4	52	42	19
55	4.03	30	46	28
54	4.68	53	39	28
53	3.88	19	38	35
52	4.26	51	37	29
51	5	47	35	28
50	4.02	32	42	49
49	3.55	55	40	21
49	3.47	54	44	20
48	3.52	42	25	36
48	3.39	44	26	37
47	4.26	48	36	36
47	3.6	45	35	36
46	3.98	41	37	20
46	3.75	40	37	18
45	3.87	44	37	27
44	3.65	44	45	44
43	3.95	50	41	26
43	3.58	48	42	24
42	3.86	11	34	24
42	3.59	9	36	26
41	4.02	55	29	23
41	3.23	53	30	24
41	3.19	54	32	25
40	4.36	50	51	23
40	3.75	50	53	22
39	4.58	34	30	36
39	3.6	36	31	37
38	3.7	28	41	30
37	3.92	13	38	31
37	3.29	11	39	31
36	3.85	11	44	32
35	3.9	55	40	17
34	4.08	45	47	37
33	4.24	47	46	42
33	3.98	48	48	40
32	4.28	50	45	39
31	4.24	33	44	28
30	4.31	43	43	40
29	3.56	31	45	41
29	3.3	30	47	40
28	4.3	49	55	22
28	3.62	51	56	23
27	4.23	20	35	31
26	4.12	32	42	22
25	3.77	25	64	23
24	3.57	28	35	18
24	3.33	30	35	19
23	3.96	11	29	27
22	3.76	30	36	27
21	3.59	44	53	21
20	3.43	43	39	19
19	3.54	45	39	30
19	3.41	44	41	29
18	3.76	56	32	22
18	3.35	54	31	22
17	3.78	33	52	39
16	3.58	39	20	40
15	3.49	30	51	39
14	3.65	32	44	43
13	4.02	37	42	43
12	3.94	33	56	37
11	3.87	49	46	17
10	4.03	42	48	13
9	3.72	26	24	17
8	3.75	37	36	36
7	3.32	13	42	35
6	4	32	34	12
5	3.46	32	41	33
4	3.4	51	33	42
4	3.21	49	35	42
3	3.8	50	36	34
3	3.25	49	35	32
2	3.28	19	31	45
2	3.13	20	31	43
1	3.96	47	46	11
