Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	5	0.000154	3.81	3.86	21	32	11	19.6	32.4	12.2	29.7	21	32	11	20.9
13	4	0.00126	2.9	3.42	18	59	21	19.2	60	21	15.3	19	60	21	12.1
12	4	0.00126	2.9	3.57	46	25	33	46.5	24.5	33.2	12.9	47	24	34	11.2
11	4	0.00126	2.9	4.44	53	42	23	53	41.5	23	13	53	42	23	9.68
10	4	0.00126	2.9	3.96	53	32	18	53.3	32.7	17.8	21.3	53	32	18	18.8
9	4	0.00126	2.9	4.07	33	25	36	32.6	25	35.9	10.5	32	26	36	9.33
8	4	0.00126	2.9	3.46	30	27	38	29.3	26.5	38.2	11.1	29	26	38	10.2
7	3	0.0124	1.91	4.38	8	36	22	8.32	36.9	22.3	14.1	8	36	22	11.7
6	3	0.0124	1.91	3.39	56	41	23	55.7	40	23	17	55	39	23	12
5	3	0.0124	1.91	3.21	52	36	18	52	35.7	18.7	10	52	36	18	8.69
4	3	0.0124	1.91	3.36	18	55	24	17.7	55.3	24	16.7	17	55	24	12.5
3	3	0.0124	1.91	3.76	54	36	25	54	37	25	8.1	54	36	25	7.9
2	3	0.0124	1.91	3.48	48	21	37	48.3	22	36.3	12.9	48	22	36	10.4
1	3	0.0124	1.91	4.11	26	34	45	26.3	33.7	44.7	8.82	26	34	45	7.9
