Cluster Index	Z	x	y	z	
26	4.91	30	66	26
26	4.85	30	68	25
26	4.85	19	63	28
26	4.83	20	61	28
26	4.76	30	67	23
26	4.65	40	63	28
25	4.67	15	62	28
25	4.53	15	61	30
25	4.11	17	64	29
24	4.46	36	65	32
24	3.81	35	63	34
24	3.77	35	65	34
24	3.45	37	63	32
23	4.29	48	56	27
23	4.21	45	56	26
23	3.64	49	58	26
22	3.92	34	71	22
22	3.78	34	71	25
21	4.36	18	61	30
21	3.96	17	58	31
20	3.86	22	61	30
20	3.31	23	59	30
19	3.56	36	66	22
19	3.39	34	65	22
18	4.55	8	33	37
17	4.46	20	68	29
16	3.79	30	71	23
16	3.66	28	71	23
15	3.78	49	60	34
15	3.71	51	58	33
14	3.86	17	54	30
13	4.94	39	30	9
12	3.83	35	68	29
11	3.84	16	57	26
10	3.97	56	46	31
9	4.56	11	48	28
8	3.8	58	35	19
7	3.65	25	65	32
6	3.81	39	65	32
5	3.97	14	31	34
4	3.74	35	47	22
3	4.07	13	54	27
2	4.15	16	28	11
1	3.77	39	67	23
