Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	792	7.41e-29	28.1	5.94	34	29	29	31.8	25.6	32.2	828	32	19	36	290
15	443	2.61e-19	18.6	6.68	51	25	33	48.2	24.3	34.4	852	49	26	33	256
14	336	6.52e-16	15.2	5.79	18	19	37	17.5	21.1	34.6	781	15	21	35	272
13	243	1.19e-12	11.9	5.33	50	44	11	50.9	42.7	16.7	414	49	43	11	153
12	157	3.11e-09	8.51	6.06	32	26	9	32.9	26.8	10.4	809	34	34	7	218
11	129	5.96e-08	7.22	5.13	35	63	32	34.8	63.4	30.5	508	34	66	34	203
10	126	5.96e-08	7.22	5.12	23	50	37	24.7	52.7	37.4	252	23	51	37	132
9	93	2.98e-06	5.53	5.81	39	39	17	40.7	38.8	17.7	305	38	40	18	185
8	67	7.42e-05	4.13	4.94	34	64	20	31.2	61.8	19.2	368	32	65	20	213
7	46	0.00138	2.86	4.2	23	31	19	24.1	31.5	19.8	255	24	31	20	184
6	46	0.00138	2.86	4.76	11	42	18	11.3	41.3	18.6	217	11	42	18	139
5	41	0.00295	2.53	4.31	25	40	17	24.1	40.1	17.4	252	26	40	17	181
4	39	0.00402	2.4	4.28	41	53	38	40.4	53.7	38.1	199	42	53	38	110
3	31	0.0148	1.83	4.02	17	31	23	14.9	30.9	22.9	350	13	30	23	230
2	31	0.0148	1.83	4.47	25	64	28	26	64.1	26.5	203	25	65	28	144
1	28	0.0247	1.61	4.06	31	36	36	31.3	36	35.5	247	32	36	36	176
