Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	549	2.06e-22	21.7	5.46	27	29	35	31.4	26.2	33.1	450	32	19	36	163
13	320	2.25e-15	14.6	5.83	19	26	33	16.8	22	34.6	460	15	21	35	154
12	317	2.84e-15	14.5	6.59	51	25	33	48.6	25	34.3	497	49	26	33	158
11	317	2.84e-15	14.5	5.59	50	43	11	50.4	43.9	15.9	287	49	43	11	97.4
10	155	3.79e-09	8.42	5.5	35	62	33	35.7	63.4	30.5	289	34	66	34	108
9	148	7.63e-09	8.12	4.72	11	33	22	12.4	32.2	22	294	11	31	23	140
8	112	3.58e-07	6.45	5.28	32	26	9	32.6	25.9	11.1	256	32	27	9	112
7	98	1.67e-06	5.78	4.75	11	42	18	13.7	43.9	15.8	363	19	46	10	91.2
6	82	1.11e-05	4.96	5.06	49	55	23	48	55.5	21.5	198	49	55	21	112
5	79	1.6e-05	4.79	4.9	55	30	22	54.8	32.4	22.4	190	55	29	22	102
4	70	5.02e-05	4.3	5.32	23	50	37	23.3	51.4	36.3	152	23	51	37	83.2
3	69	5.72e-05	4.24	4.96	39	39	17	41	39.6	17.6	148	39	39	17	98.5
2	33	0.0106	1.98	4.39	23	42	18	23.5	40.1	17.1	140	23	39	16	101
1	25	0.0418	1.38	4.24	29	61	31	28.8	59.7	31	148	29	60	30	89.8
