Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	1787	0	49.5	7.05	48	22	36	34.5	23.8	33.3	290	28	25	27	94.2
13	282	4.62e-14	13.3	5.39	25	66	24	30.2	60.6	20.7	203	32	49	20	66.4
12	188	1.59e-10	9.8	5.63	39	40	17	42.2	39.3	16.2	112	39	39	18	62
11	162	1.9e-09	8.72	6.13	53	44	18	51	43.3	17.9	127	52	45	19	51.1
10	141	1.55e-08	7.81	5.77	38	66	33	36.9	64.1	29.8	118	38	66	32	48.2
9	127	5.96e-08	7.22	5.86	40	55	33	40.3	54.9	36.7	86.5	40	58	34	45.2
8	83	9.78e-06	5.01	5.58	27	54	37	24.8	53.9	37.4	72.7	25	52	43	46.6
7	65	9.66e-05	4.01	5.33	32	26	9	33	26.4	10.1	135	32	27	9	69.7
6	64	0.00011	3.96	5.29	24	31	21	24.6	31.3	20.3	104	24	31	20	67.6
5	60	0.000189	3.72	5.43	38	26	6	33.1	32.2	7.92	1.24e+03	30	36	8	227
4	36	0.00648	2.19	4.15	28	36	35	29.7	36.2	35.9	64.1	33	38	37	47.2
3	36	0.00648	2.19	5.99	42	47	16	42.7	46.9	16	145	42	47	16	76.3
2	29	0.0207	1.68	4.07	11	42	18	11.1	41.2	19	62.3	12	43	20	49
1	29	0.0207	1.68	4.94	35	52	16	33	52.5	15.2	146	32	53	16	95.7
