Cluster Index	Z	x	y	z	
11	5.38	52	25	34
11	5.06	48	28	34
11	4.61	50	23	37
11	4.52	46	25	34
11	4.28	45	24	37
11	4.09	48	19	36
10	4.35	32	27	32
10	4.29	33	22	35
10	4.24	32	20	36
10	4.21	30	30	28
10	4.15	27	31	35
10	4.15	35	27	33
9	4.74	19	25	34
9	4.51	15	22	34
9	4.39	19	22	33
9	4.26	17	20	36
9	3.94	20	18	37
9	3.8	13	26	32
8	4.89	33	26	9
8	4.15	36	26	14
8	4.09	29	27	11
8	3.94	25	25	15
8	3.34	34	30	10
7	4.03	43	52	39
7	3.76	45	50	39
7	3.36	42	47	40
6	4.19	55	30	22
6	4.11	55	34	21
6	3.79	53	28	21
6	3.62	54	37	23
5	4.87	53	40	15
5	3.94	55	41	20
4	4.79	39	39	17
4	4.27	42	40	17
3	3.89	49	55	23
2	4.62	35	61	33
1	3.81	49	44	16
1	3.78	51	45	15
