Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	141	1.71e-22	21.8	4.38	43	20	20	44.1	17	21.8	1.95e+03	47	19	19	811
12	85	2.52e-15	14.6	3.84	25	15	37	23	15.3	32.1	2.97e+03	23	16	35	868
11	66	1.49e-12	11.8	4.46	17	20	21	21.5	16.2	20.3	1.78e+03	24	16	19	772
10	43	8.38e-09	8.08	4.71	28	19	40	26.9	21.8	38.9	2.4e+03	28	18	40	1.12e+03
9	39	5.96e-08	7.22	3.77	43	17	29	43.2	18.1	30.8	1.76e+03	44	15	31	761
8	21	0.00017	3.77	3.48	48	48	36	46.2	46.5	35.7	1.52e+03	47	48	36	911
7	20	0.000286	3.54	3.14	44	42	44	46.2	42.6	42.3	1.55e+03	47	42	44	788
6	19	0.000484	3.32	3.47	41	20	41	40	22.1	39.4	1.51e+03	41	20	41	676
5	18	0.000827	3.08	3.75	31	12	22	30.7	10.5	23.7	1.42e+03	31	10	25	876
4	18	0.000827	3.08	3.86	28	26	37	29.3	25	38.1	1.35e+03	30	25	39	841
3	16	0.00249	2.6	3.69	17	46	41	18.5	45	41.1	1.48e+03	17	46	41	863
2	14	0.00785	2.1	3.66	46	19	28	45.9	18.4	27.3	1.16e+03	46	19	28	685
1	12	0.026	1.58	4.07	16	44	37	17.4	44.2	35.9	1.1e+03	19	44	35	806
