Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
36	1674	0	137	7.28	45	14	25	32.4	21	29.5	1.16e+03	44	15	31	329
35	318	9.53e-44	43	5.85	33	48	43	32.3	44.8	40.7	746	34	51	40	250
34	193	1.24e-30	29.9	6.9	18	37	40	18.4	36.2	40.6	631	14	35	38	259
33	116	4.48e-21	20.3	4.48	37	23	12	39.1	22.1	11.9	595	31	18	12	285
32	109	4.1e-20	19.4	6.37	45	45	35	45.7	46.8	35.8	810	47	49	35	337
31	92	1.09e-17	17	7.16	19	45	35	17.3	45.5	33.6	970	16	47	35	316
30	77	2.01e-15	14.7	5.06	47	49	21	46.3	50.6	24.6	1.63e+03	47	49	20	449
29	66	1.15e-13	12.9	4.66	29	15	27	28.2	20.7	26.2	831	28	23	27	408
28	60	1.15e-12	11.9	5.24	21	43	42	21	44.3	41.7	854	22	46	45	269
27	56	5.58e-12	11.3	4.94	10	34	31	12.5	33.1	32.3	875	10	34	31	308
26	45	5.26e-10	9.28	3.86	31	37	24	29.4	38	25.3	655	31	34	24	292
25	41	3e-09	8.52	3.71	34	35	24	34.4	38.6	25.1	884	34	47	26	351
24	40	4.68e-09	8.33	4.94	43	29	11	41	28.6	12.5	635	44	30	13	333
23	34	5.96e-08	7.22	4.44	46	23	28	46.5	23.4	29.7	315	46	23	28	223
22	33	1.19e-07	6.92	5.26	21	50	28	19.6	49	26.7	784	13	49	25	349
21	31	2.98e-07	6.53	5.59	45	62	30	46	59	27.8	612	45	62	30	267
20	27	2.26e-06	5.64	4.38	41	41	40	40.7	42.5	40.9	344	41	41	40	194
19	26	3.76e-06	5.43	5.35	47	40	44	46	40.3	43	827	47	40	44	381
18	24	1.06e-05	4.97	3.16	13	31	18	13.6	31.7	17.6	979	12	31	16	614
17	22	3.11e-05	4.51	4.19	42	30	18	42.8	31.4	18.6	484	42	33	18	326
16	21	5.39e-05	4.27	3.95	29	31	11	29.1	31.8	11.1	1.18e+03	29	31	10	512
15	20	9.41e-05	4.03	3.97	42	33	40	45.6	35	40	350	48	35	41	203
14	19	0.000166	3.78	3.75	19	56	34	18.7	57.7	33	369	17	56	33	252
13	19	0.000166	3.78	3.73	28	23	12	27.1	25	11.8	505	27	23	10	301
12	18	0.000295	3.53	3.19	28	47	26	27.3	48.1	25.4	385	28	52	24	264
11	15	0.00179	2.75	3.34	39	21	32	38.5	22.7	30.8	358	39	22	30	274
10	14	0.00334	2.48	3.82	45	57	34	46.5	56.8	34	478	48	56	35	310
9	13	0.00632	2.2	3.59	36	16	31	33.3	14.3	33.3	610	33	15	35	386
8	12	0.0122	1.91	3.5	49	57	30	48.7	54.8	31.5	434	48	53	32	284
7	12	0.0122	1.91	3.62	31	65	39	29.6	63.5	39.6	579	28	64	38	379
6	12	0.0122	1.91	3.12	54	30	19	54.7	32	19.2	511	54	30	19	380
5	11	0.0238	1.62	3.84	36	42	22	35.3	40.4	21.9	603	34	39	20	358
4	10	0.0472	1.33	3.83	53	40	38	53	39	38.9	459	52	39	41	301
3	10	0.0472	1.33	3.63	52	45	38	50.9	44.4	38.1	434	52	45	37	327
2	10	0.0472	1.33	4.05	50	49	26	50.3	48.7	26.7	448	51	49	26	296
1	10	0.0472	1.33	3.41	24	39	27	23.4	38.7	26.1	221	24	39	27	176
