Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	58	2.52e-12	11.6	4.39	31	27	30	29.5	27	29.5	2.21e+03	31	28	27	1.06e+03
19	47	2.24e-10	9.65	3.55	28	48	24	29.3	47.7	25.9	4.33e+03	31	46	26	1.68e+03
18	46	3.43e-10	9.47	3.49	46	21	23	43.6	18.9	21.8	4.34e+03	44	17	18	986
17	29	8.34e-07	6.08	3.3	42	29	11	41.6	27.1	11.9	2.4e+03	42	30	11	1.14e+03
16	25	6.32e-06	5.2	3.63	35	26	26	35.4	26	28.5	1.81e+03	34	28	27	1.02e+03
15	23	1.81e-05	4.74	3.54	28	60	23	30.3	62.8	22	3.38e+03	31	65	22	1.78e+03
14	18	0.000295	3.53	3.57	31	56	34	32.1	54.3	36.8	1.64e+03	32	52	35	1.05e+03
13	18	0.000295	3.53	3.09	29	37	28	28.3	38.2	27.1	1.37e+03	31	38	28	858
12	17	0.000532	3.27	3.41	49	20	30	46.3	22.1	31.3	1.07e+03	46	23	32	711
11	17	0.000532	3.27	3.04	26	33	27	27	34.1	23.9	2.81e+03	28	34	23	1.23e+03
10	16	0.000968	3.01	3.34	46	28	12	47.4	27.2	12.4	2.77e+03	49	28	12	1.44e+03
9	16	0.000968	3.01	4.1	45	14	25	45.6	14.8	24.2	2.11e+03	46	15	21	1.53e+03
8	13	0.00632	2.2	3.55	33	35	37	32.3	34.6	38	1.07e+03	33	35	37	793
7	11	0.0238	1.62	3.13	22	31	21	23.1	30.2	21	1.76e+03	25	30	20	930
6	10	0.0472	1.33	2.88	12	45	24	11.9	45.2	25.2	4.08e+03	11	45	25	2.22e+03
5	10	0.0472	1.33	3.86	41	34	18	41.1	33	18.3	2.12e+03	40	33	19	1.32e+03
4	10	0.0472	1.33	2.94	41	22	35	42	21.7	34.5	864	41	21	38	712
3	10	0.0472	1.33	3.4	42	40	18	41.4	39.1	17.8	1.89e+03	41	38	16	1.5e+03
2	10	0.0472	1.33	3.22	18	36	30	17.1	35.1	27.8	1.22e+03	17	35	26	988
1	10	0.0472	1.33	2.94	38	19	16	38.6	19.8	16.4	1.1e+03	40	21	17	857
