onset	duration	trial_type	response_time	Offer
4.006600	3.543530	missed_trial	n/a	4
4.006600	33.500000	block_ingroup_unfair	n/a	n/a
8.303550	3.528300	missed_trial	n/a	1
12.585000	3.528960	event_accept_ingroup_unfair	2.860140	6
16.882300	3.513370	event_accept_ingroup_unfair	2.959080	2
21.164100	3.513300	event_accept_ingroup_unfair	2.457610	1
25.445800	3.513270	event_accept_ingroup_unfair	2.772050	3
29.727500	3.513310	event_accept_ingroup_unfair	2.137160	2
34.009300	3.513250	event_accept_ingroup_unfair	2.068840	7
45.544100	3.510860	event_accept_computer_unfair	2.440890	1
45.544100	33.500000	block_computer_unfair	n/a	n/a
49.823200	3.513480	event_accept_computer_unfair	2.325000	3
54.104800	3.513580	event_accept_computer_unfair	2.073370	4
58.386500	3.529230	event_accept_computer_unfair	1.954960	3
62.683800	3.513610	event_accept_computer_unfair	2.370470	6
66.965700	3.513510	event_accept_computer_unfair	1.785270	2
71.247500	3.513340	event_accept_computer_unfair	1.933430	1
75.528900	3.513640	event_accept_computer_unfair	1.748730	8
91.063000	3.512420	event_accept_outgroup_fair	2.567740	8
91.063000	33.500000	block_outgroup_fair	n/a	n/a
95.344000	3.528820	event_accept_outgroup_fair	2.033690	8
99.641200	3.513250	event_accept_outgroup_fair	2.632440	2
103.923000	3.529070	event_accept_outgroup_fair	2.064520	8
108.220000	3.529020	event_accept_outgroup_fair	1.796880	8
112.517000	3.513410	event_accept_outgroup_fair	1.779630	7
116.799000	3.513360	event_accept_outgroup_fair	1.544550	10
121.081000	3.513490	event_accept_outgroup_fair	2.025750	6
132.614000	3.512540	event_accept_computer_fair	1.982890	8
132.614000	33.500000	block_computer_fair	n/a	n/a
136.895000	3.513540	event_accept_computer_fair	2.098530	10
141.177000	3.529230	event_accept_computer_fair	2.046900	8
145.474000	3.513620	event_accept_computer_fair	1.929370	9
149.756000	3.529270	event_accept_computer_fair	2.110850	10
154.053000	3.529230	event_accept_computer_fair	1.876700	4
158.350000	3.513600	event_accept_computer_fair	2.708390	6
162.632000	3.513650	event_accept_computer_fair	1.940590	7
176.166000	3.512420	event_accept_ingroup_unfair	2.112070	9
176.166000	33.500000	block_ingroup_unfair	n/a	n/a
180.447000	3.528840	event_accept_ingroup_unfair	2.094320	6
184.744000	3.528870	event_accept_ingroup_unfair	2.359900	1
189.041000	3.513280	event_accept_ingroup_unfair	1.942830	3
193.323000	3.513350	event_accept_ingroup_unfair	1.774390	4
197.605000	3.513300	event_accept_ingroup_unfair	1.772450	2
201.886000	3.513270	event_accept_ingroup_unfair	1.420960	1
206.168000	3.513290	event_accept_ingroup_unfair	1.701990	3
219.701000	3.512830	event_accept_computer_fair	2.090760	9
219.701000	33.500000	block_computer_fair	n/a	n/a
223.982000	3.513440	event_accept_computer_fair	2.206140	2
228.264000	3.529240	event_accept_computer_fair	1.971000	7
232.561000	3.513640	event_accept_computer_fair	1.887090	9
236.843000	3.513480	event_accept_computer_fair	2.118580	7
241.125000	3.513640	event_accept_computer_fair	1.866630	9
245.406000	3.513650	event_accept_computer_fair	1.748210	9
249.688000	3.513690	event_accept_computer_fair	1.646570	6
261.221000	3.513620	event_accept_computer_unfair	2.253950	2
261.221000	33.500000	block_computer_unfair	n/a	n/a
265.503000	3.513500	event_accept_computer_unfair	1.935420	6
269.784000	3.529090	event_accept_computer_unfair	1.783880	10
274.081000	3.513740	event_accept_computer_unfair	2.399300	1
278.363000	3.513680	event_accept_computer_unfair	1.897930	4
282.645000	3.513620	event_accept_computer_unfair	1.629550	2
286.926000	3.513570	event_accept_computer_unfair	1.910560	1
291.208000	3.513610	event_accept_computer_unfair	1.559010	2
304.742000	3.512690	event_accept_outgroup_unfair	2.213710	3
304.742000	33.500000	block_outgroup_unfair	n/a	n/a
309.023000	3.528900	event_accept_outgroup_unfair	2.062710	3
313.320000	3.513400	event_accept_outgroup_unfair	1.628810	3
317.602000	3.513370	event_accept_outgroup_unfair	1.760260	4
321.883000	3.513440	event_accept_outgroup_unfair	1.724970	1
326.165000	3.513340	event_accept_outgroup_unfair	1.756110	2
330.447000	3.528960	event_accept_outgroup_unfair	1.671190	5
334.744000	3.513360	event_accept_outgroup_unfair	1.587090	8
350.278000	3.527940	event_accept_ingroup_fair	1.889860	5
350.278000	33.500000	block_ingroup_fair	n/a	n/a
354.575000	3.513110	event_accept_ingroup_fair	2.039890	7
358.856000	3.513260	event_accept_ingroup_fair	1.638400	10
363.138000	3.513290	event_accept_ingroup_fair	1.803110	8
367.420000	3.528860	event_accept_ingroup_fair	1.734630	10
371.717000	3.513280	event_accept_ingroup_fair	2.083260	3
375.999000	3.513380	event_accept_ingroup_fair	1.998360	9
380.280000	3.513360	event_accept_ingroup_fair	1.846700	7
