Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
17	27	5.01e-06	5.3	3.4	27	14	15	24.3	14.1	19.6	2.96e+03	26	14	19	1.11e+03
16	26	8.23e-06	5.08	3.74	25	10	26	26.9	9.39	23.6	811	24	11	27	494
15	25	1.35e-05	4.87	3.94	13	37	37	14.7	35.8	35.9	795	12	37	38	514
14	22	6.25e-05	4.2	3.5	15	32	40	15.9	32.9	41.6	980	17	33	44	567
13	21	0.000106	3.98	3.58	18	32	18	17.7	32.8	16.6	1e+03	19	33	15	595
12	20	0.000181	3.74	3.37	24	26	40	23.7	25.1	41.1	993	22	25	41	592
11	19	0.000311	3.51	4.25	28	68	26	26.3	67.4	24.8	1.39e+03	24	67	23	793
10	18	0.000542	3.27	3.77	47	64	30	48.1	63.2	28.4	1.14e+03	46	64	30	613
9	16	0.00169	2.77	3.28	52	37	24	54.4	36.9	23.2	1.1e+03	54	39	22	647
8	15	0.00304	2.52	4.08	35	67	29	34.3	67.1	29.8	1.14e+03	34	68	32	706
7	13	0.0102	1.99	4.03	39	16	23	38.1	16.2	22.4	561	39	16	23	369
6	13	0.0102	1.99	3.47	37	14	24	36.3	12.8	25.2	1.51e+03	34	12	25	674
5	12	0.0191	1.72	2.92	51	43	15	49.9	45	14.2	590	52	46	15	444
4	11	0.0362	1.44	3.68	34	68	18	35.2	67.2	18.4	906	36	68	20	616
3	11	0.0362	1.44	3.18	22	34	19	22.8	36.6	18.8	558	25	39	19	457
2	11	0.0362	1.44	2.63	52	26	35	52.7	27.4	33.4	760	53	27	34	525
1	11	0.0362	1.44	3.41	42	13	12	42.3	13.5	10.8	680	44	15	9	369
