Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
26	946	0	88.6	9.11	47	21	20	42.4	19.5	25.7	2.1e+03	44	17	19	270
25	438	0	51.7	7.97	17	18	22	20.4	17.2	23.4	1.03e+03	18	16	21	235
24	53	6.73e-11	10.2	5.84	22	22	34	25.2	20.6	37.9	716	27	18	41	262
23	52	9.95e-11	10	7.13	45	47	34	45.6	47.6	33.8	528	45	47	34	212
22	33	2.98e-07	6.53	4.78	19	45	35	18.2	45.8	35.2	311	15	48	35	169
21	24	2.24e-05	4.65	6.85	21	28	18	20.3	27.9	18.1	544	21	28	18	242
20	22	6.25e-05	4.2	4.25	29	57	44	28.9	59.1	42.6	309	29	57	44	181
19	21	0.000106	3.98	5.18	21	61	36	19.9	58.2	36.2	258	21	60	36	143
18	19	0.000311	3.51	4.6	19	35	42	19	34	43.5	276	16	33	43	174
17	19	0.000311	3.51	3.76	18	63	24	19.4	62.3	24.5	287	21	65	24	162
16	17	0.000952	3.02	4.25	14	37	31	15.8	36	31	212	14	37	31	141
15	16	0.00169	2.77	3.68	16	39	41	16.5	36.9	41.7	243	18	38	42	138
14	16	0.00169	2.77	3.76	23	39	48	20.4	39.7	46.1	350	22	40	47	198
13	16	0.00169	2.77	4.68	44	63	23	43.9	63.6	20.9	297	45	64	21	192
12	15	0.00304	2.52	4.66	17	54	31	17	54	31.2	344	17	54	31	175
11	14	0.00553	2.26	4.67	22	38	38	20.8	37.2	38.9	271	20	36	39	156
10	14	0.00553	2.26	3.75	42	34	36	41.4	35.9	34.9	181	42	34	36	119
9	14	0.00553	2.26	2.92	27	21	23	28.2	21.4	23.9	219	29	23	25	138
8	13	0.0102	1.99	4.67	25	44	43	25.2	44	42.1	171	25	44	43	122
7	13	0.0102	1.99	3.86	14	37	34	14	37	35	157	14	35	36	126
6	13	0.0102	1.99	4.07	48	32	40	48.4	32.6	38.3	276	48	32	40	140
5	13	0.0102	1.99	3.63	22	26	36	22.6	27	36.5	259	23	27	37	170
4	12	0.0191	1.72	4.52	26	65	36	26.4	63.2	37	383	26	65	36	213
3	11	0.0362	1.44	3.92	30	36	34	29.4	35.5	33.5	175	30	34	32	141
2	11	0.0362	1.44	4.17	34	40	14	34.1	42.5	14.4	969	34	42	15	683
1	11	0.0362	1.44	3.68	48	27	27	49.5	24.6	27.6	194	49	24	28	141
