Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	9	2.09e-06	5.68	4.05	49	30	27	48.8	30.5	27.7	39.8	48	29	28	28.2
13	5	0.00108	2.97	4.34	19	17	27	18.4	17.6	28	22.3	18	18	30	17.9
12	4	0.00652	2.19	3.7	53	33	21	53.7	32.5	21.3	66.2	55	32	21	37.2
11	3	0.0453	1.34	3.6	15	27	20	15.3	27.3	19.7	39.7	15	28	19	31.7
10	3	0.0453	1.34	3.82	50	30	19	49.7	30.3	19.3	58.6	50	31	19	47.3
9	3	0.0453	1.34	3.68	33	16	22	33	16	21.7	89.2	32	16	22	66.5
8	3	0.0453	1.34	3.95	17	42	39	17	42.3	39.3	20.6	17	42	40	18.6
7	3	0.0453	1.34	3.69	24	12	20	25	11.4	20.3	33.4	26	11	21	28.4
6	3	0.0453	1.34	3.24	27	12	19	27.7	11	19	83.7	28	11	19	74
5	3	0.0453	1.34	3.9	45	15	22	45.3	15.7	21	28.3	45	15	22	24.2
4	3	0.0453	1.34	3.97	43	17	24	43	16.7	23.7	22.8	44	17	24	21.6
3	3	0.0453	1.34	3.66	55	34	21	55	34.3	20.4	40.3	55	34	21	31
2	3	0.0453	1.34	5.02	28	11	21	28.6	11.3	21	32.7	29	12	21	30
1	3	0.0453	1.34	3.61	41	62	26	41.3	61.7	25.7	22.2	42	62	26	21.1
