Cluster Index	Z	x	y	z	
31	4.64	20	25	11
31	4.48	23	27	11
31	4.33	25	28	11
31	4.3	24	23	11
31	3.77	22	21	11
30	4.77	21	44	14
30	4.55	14	41	16
30	4.49	19	44	14
30	3.74	16	44	14
30	3.39	12	40	16
29	5.39	47	46	14
29	3.69	50	45	14
29	3.63	45	44	15
28	4.05	14	45	20
28	3.96	16	47	17
27	4.22	52	34	17
27	4.17	52	32	18
26	3.83	27	23	11
25	4.84	23	37	21
24	3.83	47	29	11
23	3.86	46	27	11
22	4.04	41	26	13
21	3.56	47	35	43
20	4.84	31	58	19
20	3.99	33	58	19
19	4.97	8	27	26
18	4.89	42	26	10
17	4.3	29	21	24
16	4.36	32	54	18
15	4.63	18	21	13
15	3.39	16	24	15
14	3.97	45	34	12
13	4.02	52	47	12
13	3.61	52	45	13
12	3.45	20	51	17
11	4.05	32	42	29
10	4.57	20	60	18
9	3.39	45	23	12
8	4.31	8	42	21
7	3.37	23	37	48
7	3.34	23	39	48
6	3.33	10	22	24
6	3.2	11	21	26
5	4	26	59	16
4	3.34	13	34	15
3	4.37	38	46	21
2	3.48	44	27	25
1	3.85	37	23	10
