Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
81	42	2.13e-21	20.7	6.36	20	25	11	23.8	22.8	11.2	6.63	28	22	11	4.94
80	36	4.06e-19	18.4	6.61	43	28	10	41.7	26.9	10.2	12.4	46	30	11	6.07
79	18	2.56e-11	10.6	5.87	49	46	13	47	45.9	13.9	19.2	44	48	13	6.78
78	18	2.56e-11	10.6	4.66	53	34	17	52.2	31.7	18.4	8.63	52	30	18	5.93
77	16	2.58e-10	9.59	4.41	26	65	22	25.9	63.9	23.3	12.9	26	65	22	6.04
76	13	9.97e-09	8	4.9	18	44	14	16.9	43	14.5	6.14	16	45	14	4.25
75	12	5.96e-08	7.22	5.11	34	64	33	34.8	63.9	32.9	9.24	34	64	33	5.86
74	11	1.19e-07	6.92	4.97	39	65	30	39.1	65	28.2	7.34	39	65	25	5.29
73	10	5.36e-07	6.27	3.94	29	58	26	29	57.6	25.6	3.63	29	58	26	2.79
72	10	5.36e-07	6.27	4.59	46	28	17	48	27.8	18.1	7.16	46	28	17	3.86
71	9	2.09e-06	5.68	4.73	48	24	17	47.8	24.6	17.4	8.98	50	25	17	5.96
70	9	2.09e-06	5.68	4.84	44	37	43	43.8	36.9	42.6	5.56	44	37	43	3.43
69	8	9e-06	5.05	4.04	38	26	23	39	25.7	23.5	6.04	38	26	23	3.81
68	8	9e-06	5.05	4.12	50	47	18	50.6	47.6	18.9	9.4	51	48	19	6.53
67	8	9e-06	5.05	4.21	47	33	14	48	31.7	14.7	9.93	49	30	16	6.19
66	7	4.1e-05	4.39	4.09	45	34	12	44.5	33	12.8	10.6	44	32	14	6.37
65	7	4.1e-05	4.39	4.14	51	36	18	51.3	35.4	19	6.77	50	36	17	4.51
64	7	4.1e-05	4.39	4.58	15	18	15	15.3	17.7	15.3	6.95	15	18	15	4.69
63	7	4.1e-05	4.39	4	32	20	15	31.9	21.5	15.1	6.31	33	20	16	4.9
62	6	0.000201	3.7	3.82	51	39	38	50.7	38.8	37.5	4.86	52	39	38	3.83
61	6	0.000201	3.7	3.9	37	22	23	37	21.7	22.5	5.27	38	22	23	4.38
60	6	0.000201	3.7	4.27	42	14	9	41.2	13.7	9.95	4.95	41	13	10	4.21
59	5	0.00108	2.97	4.1	22	63	30	22.4	62.8	30.5	5.7	23	63	31	4.15
58	5	0.00108	2.97	4.34	16	47	17	15.8	46.1	17.6	6.57	16	47	17	4.3
57	5	0.00108	2.97	3.95	42	22	21	42	22.2	21.2	6.85	43	23	20	3.81
56	5	0.00108	2.97	3.8	52	46	13	52	46.8	12.4	4.63	52	47	13	4.04
55	5	0.00108	2.97	3.98	34	62	30	34.8	61.2	30.4	4.8	35	61	31	3.95
54	5	0.00108	2.97	4.25	23	43	17	22.8	41.9	17.6	12.1	23	43	17	6.02
53	5	0.00108	2.97	4.92	10	24	18	10.2	23.9	18.6	3.35	11	24	20	2.78
