Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	14	2.87e-09	8.54	4.13	26	22	11	25.7	22.6	11	7.84	27	22	11	6.87
12	13	9.97e-09	8	4.49	42	26	10	41.6	26.4	10	9.72	42	26	10	8.09
11	11	1.19e-07	6.92	4.6	36	22	12	36.4	23.1	12	7.22	38	24	10	5.93
10	7	4.1e-05	4.39	3.92	14	41	16	14	41	16.1	5.63	12	40	16	4.42
9	6	0.000201	3.7	5.43	48	44	17	47.1	44.4	15.9	10	46	44	16	6.23
8	4	0.00652	2.19	4.44	23	46	18	22.3	46	17.8	30.1	23	46	18	24.3
7	4	0.00652	2.19	4.33	23	58	29	22.8	57.5	29	4.53	23	58	29	3.4
6	4	0.00652	2.19	4.19	24	64	23	24.5	64	22.5	11	24	64	23	9.85
5	4	0.00652	2.19	3.73	25	63	26	25.8	63.3	26.2	6.07	26	64	26	4.27
4	3	0.0453	1.34	3.84	23	29	11	23	28.7	11	12.6	23	29	11	11.3
3	3	0.0453	1.34	4.58	11	21	26	11	20.7	25.4	3.36	11	21	26	3.13
2	3	0.0453	1.34	3.94	19	45	14	19	45	14	6.96	19	46	14	5.49
1	3	0.0453	1.34	4.19	38	65	25	38.3	65	25.3	9.95	39	65	25	8.47
