Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
46	2757	0	187	8.09	27	21	39	33.1	19.9	25.2	1.7e+03	19	16	18	370
45	158	8.51e-26	25.1	5.33	32	50	40	32.9	46.7	39.8	878	32	51	40	290
44	128	4.4e-22	21.4	6.54	47	48	36	47.1	47.9	33.6	1.2e+03	47	48	36	383
43	111	7.54e-20	19.1	4.72	42	64	27	41.3	62	24.2	1.05e+03	44	64	26	365
42	90	6.33e-17	16.2	4.73	26	58	20	26	56	24.6	739	28	54	24	248
41	88	1.23e-16	15.9	6.01	45	57	35	46.1	56.7	33	772	48	58	33	335
40	83	6.69e-16	15.2	4.38	41	56	24	41	55.3	21.9	1.27e+03	45	56	18	394
39	75	1.07e-14	14	4.26	46	43	40	43.2	42.8	41.7	708	46	43	44	333
38	61	1.79e-12	11.7	5.92	19	45	35	17.3	45.7	34.6	856	15	45	37	415
37	55	1.8e-11	10.7	4.85	21	43	41	20.2	38.9	40.7	449	20	43	41	233
36	54	2.66e-11	10.6	4.4	53	35	32	53.4	35	31.5	578	53	36	30	309
35	44	1.56e-09	8.81	4.23	19	60	33	19.3	56.9	33.9	703	17	57	34	338
34	32	2.98e-07	6.53	4.85	21	45	45	22.1	45.3	45.5	1.02e+03	21	44	45	585
33	29	1.37e-06	5.86	4.87	33	64	19	33.7	62.5	18	699	35	63	17	447
32	28	2.21e-06	5.66	3.63	35	47	19	34.6	48.8	19.7	1.35e+03	32	49	22	776
31	26	5.9e-06	5.23	4.94	15	32	43	20.6	30.6	46.4	806	15	32	43	492
30	22	4.67e-05	4.33	4.48	44	38	18	43.8	36.9	17	752	41	37	16	358
29	22	4.67e-05	4.33	3.4	28	51	19	25.8	50.4	19.6	678	28	49	19	438
28	21	7.98e-05	4.1	3.64	27	19	28	28.3	16.6	29.5	341	26	19	27	208
27	21	7.98e-05	4.1	3.35	12	21	28	12.3	22	29	249	11	24	28	189
26	20	0.000137	3.86	4.11	20	63	27	21.9	62.8	26.1	612	25	64	24	382
25	19	0.000239	3.62	3.86	27	22	25	26.9	21.8	26.8	594	29	21	26	299
24	19	0.000239	3.62	3.79	27	32	45	27.1	30.3	45.2	294	26	31	45	201
23	18	0.00042	3.38	3.65	34	54	35	38.5	54.2	34.1	393	34	54	35	188
22	17	0.000745	3.13	4.65	48	35	23	46.3	34.5	22.4	307	48	35	23	216
21	17	0.000745	3.13	3.24	19	56	23	20.2	56.6	23.4	552	21	55	24	266
20	16	0.00134	2.87	3.69	20	26	25	18.7	28.7	26.5	184	15	31	28	150
19	16	0.00134	2.87	4.55	21	50	27	21	49.5	27.5	437	21	50	27	271
18	16	0.00134	2.87	4.16	23	42	12	23.1	41	11.6	2.26e+03	24	42	11	1.05e+03
17	15	0.00243	2.61	4.04	15	22	28	15	22	26.7	254	14	20	26	169
16	15	0.00243	2.61	3.83	40	32	20	40.4	31.9	19.3	910	40	31	20	562
15	15	0.00243	2.61	4.39	19	37	19	20.4	35.6	21.2	345	19	37	19	246
14	14	0.00447	2.35	5.52	24	62	29	24.1	61.6	29.5	449	24	62	29	246
13	14	0.00447	2.35	3.21	46	42	10	45.3	44.4	11.2	1.73e+03	45	46	11	716
12	13	0.00833	2.08	3.98	41	24	24	42.6	24.7	24.7	443	41	25	25	243
11	13	0.00833	2.08	3.58	28	58	16	29.7	58	15.8	856	30	58	16	515
10	13	0.00833	2.08	3.27	17	35	37	15	33.3	36.9	270	17	35	37	214
9	12	0.0158	1.8	4.12	17	37	37	15.9	38.6	39.6	574	15	40	42	305
8	12	0.0158	1.8	3.68	14	31	32	14.6	31.6	32.1	604	17	33	31	295
7	12	0.0158	1.8	4.36	33	25	38	33.9	24.9	39.1	349	33	25	38	206
6	12	0.0158	1.8	3.4	48	31	17	47.2	32.3	17.5	623	47	32	18	483
5	12	0.0158	1.8	3.45	20	52	32	19.6	52	31.5	449	17	52	31	218
4	12	0.0158	1.8	4.04	19	51	13	19	51.6	13.9	2.39e+03	19	50	13	1.3e+03
3	11	0.0303	1.52	4.29	17	56	30	17.7	57.2	29.4	410	17	56	30	283
2	11	0.0303	1.52	4.46	25	34	46	23	34.3	46.1	360	21	34	46	272
1	11	0.0303	1.52	3.76	9	40	32	9.71	40.2	31.9	433	9	39	31	225
