Cluster Index	Z	x	y	z	
13	13.6	28	50	22
13	11.2	36	50	22
13	8.49	34	53	21
13	6.65	35	62	21
13	6.44	19	59	25
13	6.26	37	60	25
12	6.46	50	44	15
12	6.01	52	46	12
12	5.97	46	42	10
12	5.72	41	48	11
12	5.51	45	43	13
12	5.27	38	43	12
11	6.85	27	47	38
11	5.65	24	56	32
11	5.38	24	51	40
11	5.17	30	36	43
11	4.88	21	48	39
11	4.51	22	49	33
10	6.78	49	18	15
10	5.73	42	23	19
10	5.41	40	23	21
10	5.13	41	25	24
10	4.99	31	26	23
10	4.77	25	22	19
9	6.36	32	14	34
9	6.33	26	12	33
9	5.87	29	12	34
9	5.59	39	11	33
9	5.49	36	11	34
9	4.08	44	14	34
8	5.8	37	27	34
8	4.99	36	31	36
8	4.7	35	28	37
8	4.24	41	25	32
8	3.51	30	29	35
7	5.01	36	25	48
7	4.78	35	28	51
7	4.74	40	26	47
7	4.64	46	32	47
7	4.61	44	29	48
7	4.31	43	33	49
6	5.45	25	41	24
5	4.69	13	39	19
5	4.39	11	36	20
5	4.21	8	35	22
5	3.92	17	40	20
4	5.58	50	29	22
4	5.55	49	30	24
4	5.36	49	30	26
4	3.88	55	28	22
3	6.16	24	25	45
3	6.04	25	24	47
3	6.02	24	29	49
3	5.02	22	28	48
3	4.69	29	25	48
2	4.52	12	48	12
2	4	11	45	12
2	3.81	14	45	15
2	3.8	13	41	14
2	3.61	11	40	13
1	4.92	53	44	25
