Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	3940	1.12e-41	40.9	13.6	28	50	22	32.8	54.5	21.9	2.44	46	48	19	0.673
12	739	2.19e-13	12.7	6.46	50	44	15	47.3	43.4	13.7	2.18	42	47	10	0.776
11	737	2.32e-13	12.6	6.85	27	47	38	26.3	46.1	37.9	0.799	33	45	41	0.367
10	542	8.21e-11	10.1	6.78	49	18	15	36.8	22.4	20.8	1.63	43	24	19	0.6
9	255	2.21e-06	5.66	6.36	32	14	34	32.2	12.4	33.7	2.1	33	12	33	0.637
8	234	5.25e-06	5.28	5.8	37	27	34	36	28.9	34.6	0.669	36	28	35	0.394
7	113	0.00153	2.82	5.01	36	25	48	39.9	27.3	47.3	1.12	36	28	49	0.497
6	102	0.00278	2.56	5.45	25	41	24	25.2	42.2	25	0.499	24	42	25	0.374
5	100	0.00311	2.51	4.69	13	39	19	12.5	37.8	19.8	0.747	12	35	18	0.407
4	99	0.00329	2.48	5.58	50	29	22	49.7	29.3	24.4	0.876	51	29	22	0.494
3	90	0.00548	2.26	6.16	24	25	45	24.5	26.1	47.1	0.994	25	25	47	0.566
2	55	0.0476	1.32	4.52	12	48	12	12.7	44.2	13.6	0.572	13	46	14	0.371
1	55	0.0476	1.32	4.92	53	44	25	51.9	43.9	24	0.826	53	44	25	0.532
