Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
28	1813	0	132	6.46	47	20	22	31.4	18.2	23.5	2.77e+03	20	27	10	415
27	205	3.96e-29	28.4	5.17	33	69	19	40.6	61.3	20.3	1.4e+03	40	50	15	478
26	163	1.21e-24	23.9	4.99	22	45	46	19.3	39.3	41.7	1.14e+03	21	44	45	351
25	121	9.49e-20	19	4.53	25	66	23	26.3	62	22	1.38e+03	24	66	22	400
24	117	2.96e-19	18.5	5.81	24	25	37	22.9	25.1	38.9	1.09e+03	27	20	39	385
23	95	1.97e-16	15.7	4.4	32	40	41	31.7	40.4	44.1	797	35	41	50	329
22	83	8.43e-15	14.1	4.56	51	37	32	47.5	32.4	35.2	642	42	27	38	315
21	47	2.46e-09	8.61	5.04	38	55	22	40.2	54.3	22.8	487	35	53	25	272
20	39	5.96e-08	7.22	4.26	36	30	9	31.8	32.9	10.2	3.62e+03	37	30	8	901
19	38	1.19e-07	6.92	3.47	14	29	19	12.7	31.1	18	1.17e+03	13	31	16	717
18	36	2.38e-07	6.62	4.59	41	21	42	41.3	22.3	39.6	827	41	22	43	389
17	35	2.98e-07	6.53	5.19	20	46	34	18	45.8	34.6	714	20	46	34	424
16	35	2.98e-07	6.53	4.91	42	30	30	41	30.7	29.6	656	41	32	30	376
15	29	4.53e-06	5.34	4.98	47	40	44	46.1	41	44.3	1.09e+03	47	40	44	499
14	26	1.81e-05	4.74	4.59	50	25	20	51.4	24.2	20.9	1.03e+03	51	25	20	390
13	23	7.68e-05	4.11	4.32	45	46	36	45.6	46.9	35.3	876	45	46	35	480
12	20	0.000347	3.46	3.71	29	50	18	29.1	48	18.1	1.53e+03	28	44	19	876
11	20	0.000347	3.46	3.88	17	58	34	18.8	59.5	34.3	589	21	61	36	416
10	20	0.000347	3.46	4.15	48	60	32	47.3	58.5	33.6	620	48	57	35	423
9	19	0.000583	3.23	3.77	48	23	17	48.9	25.3	16.3	1.09e+03	51	26	18	420
8	19	0.000583	3.23	3.87	24	24	13	24.6	21	11	563	27	20	10	369
7	18	0.000989	3	3.57	36	51	39	33	50.3	40.1	575	32	51	40	355
6	17	0.00169	2.77	4.06	14	43	28	16.7	43.3	29	409	17	43	28	244
5	15	0.00513	2.29	4.05	31	24	13	30.6	22.5	11.3	1.63e+03	31	20	10	853
4	14	0.00908	2.04	4.07	33	51	26	33.3	51.3	27.4	720	34	52	27	430
3	12	0.0295	1.53	3.61	43	30	12	43.4	30.1	11	921	43	30	12	580
2	12	0.0295	1.53	3.39	8	32	22	9.46	32	20.9	764	10	31	21	526
1	12	0.0295	1.53	4.24	16	36	31	14.6	36.5	31.2	463	16	36	31	295
