Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	65	3.4e-12	11.5	3.91	17	15	15	18.8	17.4	14.3	953	16	21	18	425
9	27	1.13e-05	4.95	3.48	16	20	28	16	23.4	27.1	448	12	23	25	233
8	22	0.000126	3.9	3.23	15	19	21	17.2	17.5	20.7	1.15e+03	19	15	18	557
7	21	0.000208	3.68	3.31	16	25	18	15.3	24.7	16.8	1.18e+03	14	24	17	526
6	18	0.000989	3	2.98	10	25	24	11.2	26	24	1.5e+03	12	25	23	509
5	18	0.000989	3	3.39	24	24	24	23.7	23.8	23.5	476	25	22	21	291
4	17	0.00169	2.77	3.41	15	27	38	14.4	25.8	38.5	624	13	27	39	365
3	15	0.00513	2.29	3.16	12	31	21	12.3	30.8	21.2	663	11	28	20	485
2	13	0.0163	1.79	3.11	29	14	18	29.2	12.1	18.1	1.28e+03	29	14	18	727
1	12	0.0295	1.53	3.83	31	15	10	29.8	14.7	11.4	673	28	15	10	430
